id,document,label
6570154,"[8567, 3162, 81, 96, 9758, 9327, 13912, 10171, 9312, 3038, 81, 96, 814, 506, 814, 45, 2879, 11105, 46, 10228, 11287, 10171, 3355, 7187, 14207, 3354, 6416, 3316, 4936, 10634, 1946, 9077, 11149, 9312, 3285, 9758, 9327, 13912, 10171, 1371, 14440, 12122, 9659, 81, 96, 11413, 3354, 55]",1
9756730,"[4159, 6339, 3013, 10781, 3354, 816, 3075, 3852, 1958]",1
10118647,"[6861, 4683, 6945, 6601, 3285, 12454, 6861, 1076, 10634, 2078, 8576, 1292, 12783, 10634, 9312, 10578]",0
7224795,"[6187, 9912, 14799, 10603, 7332, 10531, 5069, 9327, 4129, 3285, 11723, 2964, 10531, 3001, 11412, 3354, 81, 9967, 10634, 11676, 6018, 9327, 8809, 2738, 1321, 81, 81]",0
8392069,"[4993, 10557, 2594, 3270, 4133, 11249, 4189, 9330, 2118, 4644, 4683, 6748, 5003, 14294, 8528, 4475, 4876, 81, 81, 10634, 12610, 4037, 5322, 4133, 11238, 842, 6312, 3354, 81]",0
8343698,"[8561, 12561, 1, 3571, 842, 4958, 10634, 4554, 814, 81, 814, 8809, 4025, 2, 2, 807]",1
1469966,"[8279, 10603, 11945, 8928, 9358, 1519, 14207, 3270, 10946]",1
8605065,"[9423, 842, 5243, 14294, 8943, 6089, 13189, 14208, 11972, 5108, 1641, 10945]",0
8947581,"[10637, 517, 2193, 3852, 8600, 1505, 2077, 3364, 6408, 13277, 3852, 8809, 10200, 1505, 81, 96, 14642, 5567, 11030, 7061]",0
9765756,"[5133, 1, 7943, 4844, 14103, 4574, 13215, 1, 81, 11683, 11414, 3270, 5346, 10634, 3046, 81]",1
8426870,"[1, 11408, 842, 9296, 3045, 14602]",0
6763609,"[7613, 9327, 2670, 81, 96]",1
8889115,"[12783, 9327, 3270, 6533, 5003, 14214, 14526, 3737, 1166, 1, 791]",0
3801762,"[1526, 81, 1526, 81, 1526, 81]",1
4178193,"[9659, 3852, 2123, 1141, 10531, 1371, 2333, 2321, 9967, 10738, 2330, 81, 96]",0
8805413,"[222, 6700, 6430, 2627, 8509, 12542, 13823, 9327, 5455, 11130, 174, 11639]",0
2200933,[564],0
10088241,"[4613, 8507, 2990, 842, 1, 4037, 3270, 5905, 9327, 4886, 4683, 13028, 14294, 4733, 1, 10557, 6416, 1505, 11149, 11191, 6187, 3852, 1, 4487, 7347, 10634, 4182, 81, 8599, 1, 6430, 9529, 842, 6624, 11796, 1, 4802, 6533, 4326, 3852, 1141, 10531, 7347, 81]",0
8989924,"[10711, 11352, 9659, 3852, 11149, 1391, 12317, 81, 2670, 14208, 3270, 8809, 5116, 3038, 81, 81, 5699, 14207, 3290, 8868, 1391, 3285, 12267, 2019, 10634, 7185, 9327, 14198, 14294, 5285, 10944, 350, 7707, 4189, 10603, 11001, 1701, 13964, 10557, 7347, 14207, 2203, 9392, 10104, 3001, 15113, 7613, 10557, 7208, 1505, 11149, 3354, 81]",0
9299555,"[9974, 14481, 13978, 11287, 8824, 3811, 6533, 4326, 4891, 3205, 10634, 2670, 3045, 81, 96, 3001, 1032, 11513, 10634, 1505, 8528, 2708, 10603, 10308, 9327, 3708, 7329, 3246, 1505, 3001, 4936, 8781]",1
1558150,"[8408, 14207, 12317, 81, 90, 9659, 842, 8600, 3354, 81, 8534, 3354, 81]",0
9621904,"[3064, 11450, 9787, 3064, 11450, 11619, 6416, 5322, 8809, 4060]",0
7477165,"[11683, 10634, 2143, 10531, 11413, 9312, 3364, 7347, 4049]",1
2510625,"[2915, 221, 8160, 244, 6700, 10557, 3935, 12198, 333]",0
7547169,"[13384, 9327, 10634, 10531, 3677, 10634, 3038, 81]",0
5067711,"[319, 3062, 3611, 8035, 1, 5560, 4326, 12623, 10531, 9346, 11248, 81]",0
8965032,"[4958, 1, 9358, 4066, 7105, 10603, 5444, 9912, 3212, 9327, 2670, 3270, 1, 81, 96, 14207, 3270, 4936, 10634, 4189, 9312, 3354, 81, 2915, 842, 8583, 12030, 12251, 5505, 1852, 81, 96]",1
980226,"[1628, 6416, 1505, 2670, 7406, 5917, 10634, 9659, 6601, 3285, 81, 96, 8355, 10634, 5046, 13344, 3354, 81, 81]",0
9867237,"[3195, 1505, 5838, 1505, 8445, 10508, 5838, 9173, 5699, 9108, 14440, 791, 791]",0
936417,"[5022, 9077, 12030, 7650, 1037, 14425, 81]",1
9529013,"[15062, 14294, 13421, 13443, 9659]",1
7967295,"[9146, 11513, 3182, 4552, 13601, 5354, 9358, 12783, 6416, 8922, 3782, 9659, 1]",1
10169353,"[11998, 8713, 11683, 11998, 8713, 3432, 14294, 6284, 6416, 1505, 8445, 10531, 9659]",1
7907943,"[10578, 81, 1]",0
3554780,"[9290, 10200, 3785, 13978, 10634, 9967, 10704, 81, 96, 829, 333]",1
8858005,"[3001, 1032, 11513, 10634, 3045, 3592, 10531, 14541, 14526, 8142, 350, 3002, 3852, 14541, 14526, 8143, 81]",1
935480,"[174, 13935, 6431, 11397, 5860, 3354, 81, 2233, 8809, 14207, 1505, 6601, 3285, 7347, 10788, 791]",1
8220688,"[2915, 10983, 12936, 10603, 9659, 81, 176, 6284, 10557, 1, 2670, 4802, 4069, 1371, 14207, 3270, 9659, 81]",1
5185108,"[1, 10603, 8178, 1541, 3270, 8831, 10531, 11562, 11513, 10497, 5838, 10557, 7819, 11149, 3270, 13935, 10667, 56, 10761, 5003, 10531, 9710, 3354, 81]",0
9351183,"[10228, 10711, 1229, 11287, 8809, 2857, 3285, 9510, 9287, 9529, 12454, 1067, 10634, 3354, 334, 12556, 11450, 817, 11801, 11414, 3354, 6509, 9659, 12159, 9327, 81, 81]",1
9335532,"[3313, 1371, 2700, 10634, 9659, 4802, 8868, 1371, 14440, 12122, 6700, 2522, 1037, 14207, 1505, 2964, 9327, 3708, 13961, 4189, 10634, 1010, 12317, 1194, 11513, 10497, 8642, 9659, 11105, 9327, 13749, 3045]",1
9506432,"[9510, 8348, 7194, 493, 239, 3062, 3852, 9789, 4189, 10603, 14847, 10557, 2233, 14207, 1505, 10601, 14425]",1
4497282,"[10242, 5101, 2203, 4683, 3270, 1, 8558, 12221, 842, 9302, 1391, 3354, 81, 8036, 4133, 9912, 6849, 14477, 10643, 5690, 2990, 350]",0
8366434,"[4958, 9327, 10636, 5690, 9007, 350, 10716, 81, 81, 10711, 9659, 12829, 6556, 81, 81]",0
3381557,"[221, 8160, 4003, 3533, 14294, 1292, 10603, 3862, 12465, 10531, 6416, 3270, 10634, 4683, 14252, 12308, 14207, 1371, 5017, 3354, 81]",1
6731213,"[9035, 6992, 1505, 5022, 9312, 2670, 350, 11414, 2203, 4499, 14207, 4180, 81]",0
7126983,"[11397, 1]",1
3199521,"[1, 4802, 3432, 6601, 3354, 81, 7106, 7989, 3354, 81]",1
4284434,"[7788, 4936, 10603, 1]",0
10160648,"[564, 564, 564]",1
9299078,"[8567, 10038, 5003, 2750, 8752, 4152, 3354, 4152, 3354, 8534, 4993, 4133, 3038, 81, 81]",0
8883374,"[4546, 842, 13516, 4802, 13427, 5322, 2012, 13516, 3270, 364, 62, 175, 2203, 176, 3611, 3852, 10662, 7819, 11149, 3354, 682]",0
9798714,"[9510, 9659, 3270, 3174, 9115, 1371, 6416, 3252, 9327, 4278, 3403, 3354, 81, 10636, 6416, 1505, 1030, 10531, 2670, 14369, 6129, 7096, 14207, 3270, 7105, 3852, 11149, 1505, 4936, 10603, 9096, 10557, 1, 2671, 3270, 10825, 4476, 6416, 3270, 7105, 3852, 11149, 1505, 81, 96]",1
7635740,"[10634, 11676, 13978, 6019, 5483, 6071, 3270, 10102, 9659, 1484, 10603, 2987, 14294, 14666, 81, 9531, 10603, 9529, 9912, 11408, 9912, 1187, 7548, 5003, 1121, 14477, 3270, 10634, 9659, 842, 11775, 6533, 7819, 842, 9302, 3354, 81, 10634, 9659, 3270, 3193, 1701, 5214, 842, 8600, 4475, 899, 1701, 12999, 10497, 6577, 6533, 7819, 11149, 3270, 9659, 3354, 81, 10634, 9460, 10557, 10419, 14207, 2203, 10333, 2966, 3596, 611, 7071, 9009, 81]",1
7938432,"[10634, 9659, 5022, 1505, 6129, 10531, 5224, 1505, 3381, 3290, 81, 96]",0
10119503,"[7031, 8062, 9618, 8143, 81]",0
2604299,"[305, 5003, 1737, 4007, 81, 96, 5111, 12129, 8567, 1, 4244, 350]",1
10262109,"[11903, 14207, 3354, 81, 13741, 13144, 81]",0
4230956,"[4273, 7980, 14525, 8632, 9924, 14294, 11271, 10557, 4930, 1505, 8445, 1371, 14321]",1
4361715,"[1, 842, 9694, 3364, 14477, 9659, 2457, 10070, 842, 4037, 3270, 1361, 10531, 8600, 3354, 81, 11042, 8230, 6688, 3001, 12308, 14440, 81]",0
7282090,"[8534, 81, 10639, 3924, 12030, 1505, 6509, 2915, 842, 6761, 14505, 9659, 9618, 3354, 81]",0
9865955,"[919, 9931, 14207, 5326, 3852, 8642, 10825, 81, 111, 3653, 56, 3075, 81, 8062, 81, 81, 9704, 10603, 1435, 81, 81]",1
10199255,"[6105, 4487, 5047, 3852, 8582, 3038, 81, 81, 812, 2964, 10531, 4101, 1505, 81, 81, 812]",0
8148278,"[7528, 81, 81, 1537, 12107, 3270, 11355, 379, 3037, 2203, 2001, 8681, 7228, 10531, 1327, 1426, 2974, 1292, 8600, 12251, 350, 11683, 3924, 8582, 3354]",0
9251565,"[1, 14695, 3352, 11935, 14207, 1505, 7106, 14425, 81]",0
6281512,"[647, 630, 81, 96]",0
9044010,"[11683, 3001, 11414, 3270, 9659, 4476, 7347, 14321, 81, 96, 14312, 13275, 9912, 14785, 8984, 10634, 1441, 4048, 9659, 3354, 81, 81, 11924, 4887, 174, 56, 221, 9912, 3270, 4312, 10943, 9659, 10966, 9967, 11782, 10557, 11924, 4887, 251, 10634, 4476, 14526, 10560, 81, 96, 11782, 10557, 3540, 12251, 9312, 3420, 1819, 15066, 14526, 10557, 13574, 81, 81]",1
4140901,"[8355, 14526, 10578]",0
5802664,"[9085, 11639, 9358, 2670, 14207, 2691, 3852, 1799, 8922, 3782, 1371, 9302, 9312, 3782, 9659, 56, 14787, 842, 2670, 3733, 56, 11683, 12961, 11132, 2, 6]",0
1871335,"[8528, 12159, 8528]",0
4727194,"[12225, 769, 790]",0
9071587,"[10711, 9659, 3270, 9967, 5022, 9312, 3290, 350]",0
5795866,"[14294, 8189, 10603, 14894, 10557, 2119, 12936, 10603, 11268]",1
7701682,"[3477, 3270, 8318, 14294, 1, 3354, 2053, 10634, 11268, 10531, 5081, 3270, 1, 1141, 3354]",0
5262023,"[14952, 14294, 9659, 81, 7661, 10603, 10242, 10557, 11775, 1916, 14294, 4408, 3405, 3677, 81]",1
7948071,"[12940, 6509, 9659, 12159, 9358, 3270, 11801, 5046, 10195, 10531, 4234]",1
10149259,"[9659, 842, 10718, 7000, 2637, 12132, 5463, 3354, 81, 9912, 81, 81, 8160, 842, 3270, 12132, 3852, 5380, 1505, 6601, 3354, 81, 96, 175, 11639, 5030, 81]",1
754160,"[2057, 791]",1
6206935,"[4243, 4189, 14800, 11784, 5881, 81, 5373, 8450, 1505, 56, 1, 1505, 56, 8174, 10006, 11683]",0
9482633,"[8675, 4189, 10603, 7106, 9327, 3205, 5357, 6284, 14204, 3933, 1371, 14207, 1505, 899, 4277, 14440, 12251, 1371, 5013, 3270, 9659]",1
10136971,"[11683, 11408, 9912, 3762, 9077, 12716, 14294, 9659, 81]",1
9474990,"[2882, 5444, 842, 11967, 4382, 12317, 56, 11714, 10603, 14052, 9529, 3270, 11099, 10634, 9312, 1505, 56, 1, 1, 9912, 11248, 1, 10557, 11287, 3685, 8250, 3354, 81]",1
8044718,"[256, 6700, 10603, 4583, 13443, 9327, 257, 4805, 10603, 1723, 1701, 12446, 7548, 10557, 3564, 14207, 1371, 12704, 11287, 3556, 8922, 3045, 5741, 4802, 10601, 14425, 81]",1
6850714,"[2570, 10378, 14294, 9659, 9448, 14294, 6284, 6601, 3285, 56, 11683, 8355, 10634, 3354, 81, 96, 11683, 11412, 3354, 81, 81, 9240, 6416, 3355, 1422, 3014, 842, 5326, 4914, 81, 81, 12090, 3075, 3852, 6391, 1065, 10634, 9302, 1505, 56, 2024, 12090, 1701, 1, 4189, 10603, 5478, 842, 11998, 8922, 3379, 2284, 6019, 8809, 2848, 3270, 9659, 81, 81]",0
8115958,"[792, 221, 81, 322, 81, 96, 251, 11639, 10925, 13978, 10531, 9758, 9327, 6601, 3354, 81]",0
2783314,"[6533, 5003, 14294, 13705, 8984, 7746, 10603, 5862, 14294, 13183, 9912, 1366, 3270, 6164, 10586, 81]",0
7996910,"[11998, 10531, 9659]",1
8654048,"[1, 2670, 3270, 1907, 10382, 10977, 4189, 10634, 3001, 5046, 4242, 14321, 56, 56]",0
7956336,"[2801, 8978, 9327, 3443, 6071, 8567, 3157, 1505, 174, 3062, 4107, 9327, 6509, 1229, 4475, 81, 96, 14004, 3852, 2284, 8809, 2670, 7406, 8984, 11009, 1, 5380, 1505, 6509, 1229, 4475, 2065, 11278, 14415, 7746, 9327, 2735, 3270, 8984, 10634, 5069, 9327, 4189, 3746, 81, 81, 5672, 11533, 8984, 10557, 12052, 6509, 1371, 8600, 4475, 7234, 6406, 4683, 1, 7671, 842, 7613, 1701, 5005, 7406, 7577, 14207, 3270, 10825, 9327, 3728, 12902, 10557, 4105, 12027]",1
7172774,[111],0
8547152,"[10231, 10497, 6601, 3285, 81, 96, 14488, 3477, 9659, 9505, 7263, 2249, 2848, 10557, 5346, 11132]",1
7182456,"[3940, 81, 96, 10634, 9659, 4802, 6509, 2915, 8576, 319, 6700, 2]",0
4459433,"[15070, 10603, 5084, 11248, 333, 11119, 12324]",0
6978569,"[8567, 9936, 3646, 11450, 11149, 9312, 3354, 720, 7701, 3852, 5672, 10634, 1505, 56, 56, 56, 56, 11335, 9936, 14083, 14083, 81, 81, 12665, 3852, 10781, 1, 81, 81, 796]",1
8187283,"[650, 11542, 842, 8582, 3354, 2, 3]",0
2205651,"[15121, 54, 10841, 8984, 7320, 1, 13570, 8984, 10634, 13458, 14207, 3270, 7900, 10634, 3354]",1
8051621,"[11534, 56, 9569, 56, 13183, 5373, 207, 3062, 3611, 9659, 2203, 4339, 9327, 3195, 8567, 12132, 7819, 9302, 3354]",0
9586820,"[13992, 842, 2735, 2333, 2233, 14207, 5326, 1494, 6601, 3285, 13328, 8600, 1505, 3405, 9659, 3038, 350, 10761, 9392, 13992, 842, 8791, 10634, 9007, 9967, 792, 9063, 3852, 9302, 3270, 12558, 4189, 3924, 5003, 6293, 5322, 3354, 2990, 350, 5591, 14294, 1361, 4189, 2, 3, 14832, 9799, 10603, 12065, 2, 12264, 842, 2999, 3038, 4189, 8387, 9077, 14328, 791]",0
7230873,"[8627, 7548, 3352, 11270, 4552, 7681, 2662, 3270, 12991, 4802, 6416, 4553, 81, 81]",1
8556805,"[14746, 14526, 3285, 9510, 2670, 435, 81, 96]",0
9234438,"[1, 4831, 62, 12107, 2203, 11533, 9327, 2546, 14207, 1505, 8445, 10531, 1361, 4189, 73, 12107, 2203, 11533, 9327, 2546, 6577, 14379, 9659]",1
482629,"[10032, 411, 13269, 9358, 5161, 6556, 791, 1, 11450, 8490]",1
5785989,"[11586, 7746, 9358, 8724, 4189, 10531, 10355, 4802, 1, 12748, 4683, 3002, 7000, 9136, 10634, 4049, 81]",1
9620777,"[12934, 10603, 8791, 1, 5961, 81, 12933, 1, 10027, 4189, 10557, 14755, 8254, 1505, 252, 3062, 14907, 3304, 10531, 9463, 10027, 10634, 1272, 12107, 9077, 842, 3270, 1, 14406, 9328, 3601, 81, 1, 10531, 12934, 10603, 11568, 2064, 12404, 10531, 10613, 6408, 1141, 10531, 9659]",0
1724761,"[8534, 1691, 9659, 174, 10303]",0
5745405,"[14351, 11287, 11325, 8143, 81]",0
2386244,"[9166, 5063, 10603, 14558, 81, 81]",0
9958959,"[10946, 10603, 6524, 10557, 3027, 12998, 14294, 7185, 8632, 2012, 12159, 9358, 3852, 4143, 3270, 12704, 4048, 7106, 1701, 7711, 11149, 3270, 10634, 4189, 10603, 12683, 4936, 12783, 6688, 2632, 2457, 11277, 14207, 2203, 5003, 14294, 2964, 10634, 8600, 2288, 5357, 6284, 10634, 1505, 3205, 10634, 1]",1
7209394,"[11580, 6416, 3270, 5077, 9327, 11030, 12091, 7208, 1505, 11149, 8143, 791, 5047, 3354, 14526, 12027, 5690]",1
9714965,"[8630, 1969, 10603, 9450, 10959, 10634, 11998, 8567, 12251, 2203, 4802, 81, 96]",0
481806,"[11683, 993, 14207, 1505, 8445, 10531, 7732, 14294, 8642, 9659]",1
4340957,"[899, 10634, 1, 4132, 81]",1
9857781,"[2172, 81, 96, 11412, 1]",0
6756934,"[11249, 10603, 11225, 1720, 10634, 12568, 3270, 7872, 81, 3691, 4427, 11310, 3270, 1229, 5047, 1505, 5690, 842, 11149, 3290, 81, 81]",0
8874328,"[12936, 10603, 9659, 4936, 4277, 14440, 12251, 3270, 9659, 9510, 1]",1
9081583,"[6391, 2233, 9305, 6601, 3285, 11998, 8922, 3782, 9659]",1
3440566,"[14440, 10927, 10634]",1
9543421,"[14161, 13079, 3270, 11355, 10531, 81, 81, 3013, 5225, 14207, 3354]",1
9947773,"[12892, 10603, 12090, 10603, 1353, 11452, 1141, 10531, 7549, 9327, 10981, 10634, 12614, 7058, 1, 14919, 9327, 3270, 1494, 5763, 12504, 1505, 5694, 4936, 10634, 1189, 14294, 3250, 350, 795, 11414, 3045]",1
8622563,"[10094, 8994, 11268, 4189, 6416, 5322, 11168, 842, 12078, 10497, 2753, 9142, 9463, 4296, 3270, 8563, 10531, 2546, 14214, 8562, 3037, 3785, 11268, 4189, 10634, 7271, 1709, 4065, 3354, 81, 3430, 10603, 11268, 9327, 9142, 9463, 842, 11168, 14369, 14761, 6061, 3270, 8563, 10531, 2546, 3037, 10578, 81, 10634, 9060, 10703, 9142, 9463, 842, 1, 3270, 8563, 10557, 5133, 11268, 6533, 4326, 4891, 6772, 14207, 1505, 10927, 6725, 81]",0
10134135,"[3047, 13978, 10531, 5838, 10557, 1371, 5483, 4037, 81, 96]",0
3237616,"[899, 8776, 1935, 81, 81]",1
7067815,"[12267, 2457, 6204, 5190, 8202, 12159, 12961, 11914, 81, 111, 2012, 3270, 12454, 6205, 10634, 8600, 9312, 3354, 81, 305, 3062, 10634, 4538, 2321, 8160, 4003, 6205, 10557, 4323, 10497, 5689, 15102, 9659, 10634, 3354, 81]",0
7694099,"[1946, 814, 81, 814, 749]",1
9209835,"[9659, 4802, 14294, 6284, 5003, 6416, 5322, 5382, 81, 1640, 10573, 1, 10634, 2735, 3270, 9659, 81, 8062, 842, 13462, 14207, 1505, 11683, 11413, 1371, 11287, 6601, 10578, 81]",1
3438886,"[9443, 10603, 8886, 1, 1671, 5047, 1505, 3270, 2233, 14207, 12251, 5047, 11159, 81]",0
3656743,"[8984, 1141, 12251, 3852, 8866, 10531, 8984, 56, 2695, 9327, 10788, 14294, 13183, 4189, 10531, 12536, 5003, 6740, 3275]",0
5801354,"[9659, 11936, 2822, 14207, 3038, 81, 111]",0
5211829,"[9931, 14526, 9177, 56, 2153, 4958, 9327, 3354, 4189, 14796, 1505, 10087, 3270, 8563, 10634, 9036, 12255, 1022, 10634, 11149, 9312, 8143, 81]",1
6298776,"[11413, 9177, 8809, 9190, 1361, 1141, 10531, 7105, 4189, 2654, 10619, 4683, 11287, 4876, 3270, 1361, 1141, 8966]",1
7926068,"[13048, 2067, 7819, 11149, 3270, 7729, 9912, 11998, 10531, 9529, 81, 96, 7221, 3270, 1361, 1701, 7106, 14323, 1361, 10531, 13442, 1701, 3403, 3379, 1361, 10557, 7790, 14207, 1371, 3566, 9659, 81, 96]",1
9925306,"[8230, 6688, 2632, 2457, 12308, 14526, 3782, 9659, 81, 81, 8945, 6416, 5326, 10718, 11951, 4679, 3782, 11513, 10531, 12783, 10971, 81, 81, 816]",0
10272747,"[11994, 13978, 10531, 265, 11639, 4170, 81]",0
9562861,"[14799, 15019, 10634, 9302, 9312, 9090, 3528, 12251, 8866, 8922, 10557, 5084, 11248]",0
7491250,"[13242, 832, 6828, 6145, 10497, 6601, 3285, 81, 111, 2141, 9358, 6533, 9659, 3270, 8600, 3354, 791]",0
9846692,"[8386, 4490, 3728, 11413, 3045, 330, 46]",1
5411966,"[7263, 6071, 10531, 9659, 6913, 14207, 5322, 9659, 8831, 10634, 2903, 10531, 1293, 350, 14826, 11408, 3270, 9302, 3579]",0
4316118,"[9011, 7729, 4475, 3001, 2233, 14477, 2059, 81, 81, 7791, 2233, 10925, 81, 81]",0
6111658,"[1438, 13978, 318, 81, 311, 12525, 3270, 11619, 8600, 4476, 7347, 14207, 2203, 9327, 1703, 174, 11639, 12155, 81, 96, 13978, 11906, 10321, 45, 10206, 46]",0
4114090,"[9284, 682, 2670, 3852, 1030, 14393]",0
7227614,"[13978, 11906, 14198]",0
9443329,"[2588, 11450, 10968, 791, 791, 6416, 3270, 2924, 12233, 8143, 2022, 3924, 11967, 5046, 10012, 14207, 12251, 81, 96]",1
2713886,"[6399, 81, 96]",0
8207544,"[11683, 11414, 1371, 6601, 3354, 2670, 10603, 9659, 462, 176, 4831, 9327, 4205]",1
5648377,"[3429, 1261, 14294, 13275, 81]",0
10084073,"[14108, 9659, 3572, 1505, 1918, 770, 5818, 6187, 4189, 10603, 9529, 3852, 11998, 8922, 8143, 81, 1222, 3270, 11683, 6973, 2012, 11238, 3045]",1
3199407,"[12193, 4326, 6051, 10634, 4538, 1320, 8868, 1371, 14440, 12122, 9659]",1
8898009,"[8752, 1958, 10634, 9366, 8752, 1958, 10634, 9366, 1958, 1958, 1958]",1
8032198,"[1194, 11513, 10497, 12489, 9659, 12159, 9327, 919, 10199, 3782, 9659]",1
8077058,"[10637, 5455, 2445, 682, 2796, 9327, 1330, 3250, 81, 2796, 9327, 1329, 3748, 12133, 2670, 9529, 842, 11998, 8922, 10508, 2021, 11998, 8922, 10557, 13574, 10637, 5360, 706, 7791, 2670, 3852, 10387, 4475, 6416, 1505, 6071, 8922, 3285, 81, 96, 795, 10711, 8266, 10497, 2796, 11967, 14207, 12251, 4923, 81, 14004, 842, 8582, 3354, 81]",0
7522435,"[3002, 11413, 9175, 81, 96, 6972, 11534, 1, 81, 96, 792]",1
4455987,"[3001, 12308, 14207, 1505, 81, 81, 8062, 3852, 9319, 81, 4022, 4802, 9659, 14787, 14526, 3379, 11639, 9358, 5003, 6533, 5003, 14415, 81]",0
8960979,"[11414, 9312, 3285, 350, 8752, 11846]",0
8134420,"[7242, 9327, 3705, 2444, 11149, 3270, 7586, 1701, 8642, 9636, 5809, 81, 2064, 2801, 11170, 1, 10603, 7701, 38, 13360, 13179, 38, 10634, 9543, 4049, 81]",1
8840230,"[5022, 9077, 12412, 9644, 10603, 2945, 10557, 4221, 3354, 81]",1
5054807,"[12561, 12556, 10634, 9366, 221, 513, 12556, 795]",1
1016470,"[9510, 2284, 10634, 8809, 2670, 12317, 11414, 3354, 56, 56, 56]",1
2519624,"[2030, 81, 120, 8491, 8809, 1, 3038]",0
8437923,"[11210, 10603, 14666, 10557, 11152, 10531, 12748, 5352, 9327, 14838, 14207, 3270, 7105, 4189, 9328, 6416, 4476, 1976, 14207, 1505, 8445, 3045]",1
4624333,"[10423, 12553]",0
9615735,"[9498, 2193, 5346, 10943, 4234, 2445, 3270, 7105, 4189, 10927, 842, 8809, 4060]",1
9239510,"[11693, 4802, 11101, 9077, 6416, 3317, 10634, 9659, 842, 9269, 8534, 11009, 4802, 7046, 1371, 3246, 1371, 14379, 7061, 10634, 3354, 81, 1593, 1762, 4301, 9327, 5551, 1415, 8562, 10667, 4037, 3270, 6187, 4802, 8503, 3379, 1361, 3852, 1, 10634, 3354, 81, 1415, 10531, 1, 9489, 10557, 14484, 4899, 14207, 5318, 1762, 9489, 9327, 3270, 12674, 10557, 8488, 9189, 81, 1, 10634, 5579, 1, 1, 1762, 3354]",0
5476216,"[7529, 5003, 4187, 1505, 3852, 9733, 9159, 5804, 1361, 1141, 3354, 8567, 1]",0
8802624,"[2964, 9327, 3270, 6397, 8283, 10557, 8528, 12251, 8809, 1505, 1032, 1701, 7909, 14415, 9327, 5003, 12486, 12684, 14207, 3270, 8687, 10634, 5045, 3354]",0
8527408,"[10723, 12251, 5496, 7106, 9327, 8687, 10634, 2848, 3280, 11586, 10634, 2914, 10531, 6850, 10557, 1, 11586, 10531, 9510, 1438, 9302, 9171, 14321, 374, 6876, 9529, 5030, 514, 4707, 13569, 1141, 10531, 2879, 9099, 9302, 10560, 350]",1
7010830,"[11808, 56, 9569, 3352, 6187, 4189, 1, 10531, 3625, 14207, 3354, 81]",0
8155687,"[2130, 11596, 4802, 2622, 3270, 11124, 10603, 9529, 3270, 11683, 3625, 14526, 3354]",1
9094132,"[12892, 6688, 3001, 12308, 14207, 2203, 3852, 14207, 1505, 14920, 4683, 1014, 5558, 4802, 1, 3250]",0
4006522,"[11782, 3852, 8318, 56, 2964, 3852, 3922, 2, 11533, 1172, 10634, 3001, 1998, 3354, 493]",1
8199006,"[10636, 5690, 12251, 350, 9659, 9416, 4133, 9416, 350, 350, 8912, 13757, 9358, 8202, 4683, 6150, 14207, 5322, 11998, 1391, 3354, 81, 12090, 14207, 1505, 13110, 14207, 1505, 9529, 842, 3001, 11216, 7989, 1505, 11397, 5860, 3354, 81]",1
