id,document,label
6878666,"[1, 1088, 9358, 56, 175, 9416, 3062, 11533, 9327, 14294, 6284, 6601, 3285, 56, 165, 12778, 56, 1, 1, 5455, 1505, 3381, 3742, 81, 6145, 11030, 5003, 14207, 5322, 56, 1145, 2670, 7669, 3354, 2614, 1505, 3381, 3270, 1, 12642, 8756, 14294, 6284, 3852, 5483, 7051, 8567, 6604, 56, 12704, 81, 10983, 9967, 7071, 2670, 8445, 3354, 81, 2019, 5588, 1, 9358, 7051, 3270, 56, 1224, 12642, 14035, 1, 3852, 8600, 1505, 56, 3354, 4189, 11433, 3852, 11998, 3038, 81, 7954, 1371, 7051, 10475, 81]",0
7673222,"[8752, 12308, 14207, 1505, 11408, 3852, 9302, 3270, 2024, 11911, 11065, 10603, 3477, 4802, 6416, 3270, 3250, 81, 81, 1762, 842, 12107, 1505, 2670, 7406, 11911, 10603, 11044, 4802, 2107, 9659, 10966, 8984, 3852, 9302, 1505, 11911, 4802, 8907, 14207, 2203, 10333, 13410, 9463, 4802, 11911, 842, 7106, 14207, 1505, 12107, 3280, 8752, 7031, 8062]",0
9218504,"[8279, 10557, 5838, 3270, 11159, 4189, 10531, 9211, 12797, 10557, 1, 7672, 10603, 10825, 3270, 6677, 14207, 3271, 81, 81, 5520, 1834, 10499, 6416, 5326, 10102, 842, 12446, 12737, 8704, 14379, 1361, 10531, 8279, 10603, 10379, 842, 8600, 4475, 12446, 14294, 7106, 10634, 4476, 3232, 1]",1
10222724,"[6312, 5813, 9659, 10711, 9659, 842, 12850, 5391, 6312, 4802, 11078, 7819, 11149, 3354, 81]",0
5452084,"[2694, 10634, 7654, 5796, 3354, 411, 2695, 10531, 12454, 5259, 3354, 2, 2, 2141, 2694, 10634, 7654, 10531, 6404, 10634, 8582, 3354, 2]",0
5411118,"[11287, 6601, 8143, 81, 8853, 10613, 3352, 1037, 14425, 81]",1
8628594,"[38, 5375, 1361, 10634, 857, 14207, 3354, 42, 10634, 14337, 4683, 7529, 4037, 3270, 9659]",1
6635551,"[10641, 10531, 5599, 10944, 350, 350]",0
3970645,"[1, 81, 96, 5453, 842, 3922, 14294, 8945, 10943, 12132, 8567, 1, 9928, 12028, 9145, 1833, 10059, 5042, 81, 117, 829, 333]",0
6283657,"[8936, 7625, 4189, 6416, 3270, 9659, 3038]",0
527126,"[12308, 14294, 9659, 6342]",0
5908322,"[9099, 842, 11414, 3379, 1229, 9007, 350, 11616, 4475, 11412, 1867, 81, 96]",0
9215571,"[7582, 7906, 14207, 1505, 9908, 14603]",0
8673519,"[11450, 9302, 10578, 3924, 12030, 1505, 6416, 3270, 9659, 8615, 790]",0
2888039,"[12454, 12536, 2670, 3270, 9659, 3354, 829, 331, 2632, 2457, 6509, 2915, 842, 10229, 7989, 3354, 8754, 12454, 9953, 12536]",0
8672292,"[1, 10531, 11683, 3294, 8355, 8254, 12251, 8866, 3280, 81]",1
8984606,"[6187, 4189, 10603, 9529, 9912, 6865, 6745, 10634, 9312, 12317, 14294, 5330, 3852, 14541, 14379, 7819, 9302, 9312, 3782, 1426, 12704, 11998, 8922, 9177]",1
10134101,"[12892, 6608, 9922, 4683, 1775, 1, 4802, 8233, 14294, 2012, 11355, 5003, 2284, 9327, 2848, 12251, 2012, 9979, 9392, 11683, 6555, 1505, 8160, 8582, 1505, 3001, 11412, 1505, 2964, 3852, 10788, 14207, 1505, 2024, 1, 4048, 9922, 8563, 7168, 5003, 6416, 8158, 2333, 81, 81]",0
5880025,"[10711, 8534, 9659, 9327, 1, 6187, 4189, 10634, 6761, 14440]",0
1084727,"[6397, 3354, 81, 153]",0
9762657,"[12454, 11412, 1505, 1163, 10603, 12434, 331, 11414, 3379, 7313, 174, 2653, 4189, 10531, 2915, 842, 5555, 4683, 11705, 1701, 6893, 1, 13551, 1, 1, 4475, 81]",0
8965946,"[13978, 9967, 13232, 3154, 8567, 81, 1, 8160, 8576, 9659]",0
1544622,"[1802, 6601, 9177, 81]",0
6261415,"[14696, 4179, 8791, 10634, 4179, 7416, 14042, 5003, 11310, 3355, 2632, 2670, 3270, 9659]",0
6642321,"[3075, 842, 8290, 3045, 682]",1
5221266,"[10711, 14666, 10634, 8128, 1505, 4936, 8776, 12317, 10711, 9659, 842, 11945, 14415, 9327, 1037, 14321, 81]",1
331031,"[1531, 4326, 6416, 1505, 8445, 9077, 8809, 1, 3782, 81, 81, 11607, 14942, 9302, 9312, 3782, 81, 81, 9659, 81]",1
7483330,"[8062, 842, 1145, 14591, 14440]",0
9558039,"[1, 6845, 12556, 81, 10634, 9366, 1125, 14425]",1
4556251,"[12892, 10634, 11967, 12308, 14207, 12317, 12181, 10936, 5475, 4037, 5326, 11409, 3354]",1
2065494,"[14179, 10616, 10603, 1580, 1086, 5663, 10634, 9704, 9659, 4683, 4095, 4049, 9463, 842, 5022, 9159, 1141, 10531, 9463, 12317, 3607, 7989, 3354]",0
228322,"[1, 10634, 2077, 1371, 1, 12152, 9007]",0
4253800,"[9612, 5224, 10557, 9659, 15100, 1, 1]",0
9890538,"[3646, 10634, 3354, 12454, 5047, 10634, 14198, 9302, 3354]",1
2749268,"[12267, 6572, 12936, 10943, 5346, 12159, 9327, 5346, 81, 117, 3432, 10711, 14785, 9659, 842, 2735, 2203, 4802, 81, 96]",1
10220519,"[11952, 1, 809, 15013, 816]",1
9935604,"[1901, 7548, 14369, 5439, 5133, 3270, 7105, 4189, 8567, 1902, 1, 11533, 6416, 1505, 9725, 8430, 81]",0
7427273,"[11408, 3759, 1371, 9302, 3354, 81, 81]",0
9684232,"[12454, 11412, 3354, 81, 96, 12961, 11105]",0
9575735,"[11782, 10634, 10102, 10603, 9149, 4189, 1701, 8675, 4189, 10634, 3045, 81]",1
5152658,"[10423, 14415]",0
4917281,"[13978, 2905, 2203, 2, 10]",0
4987634,"[9722, 9327, 11683, 11413, 1371, 6601, 3782, 2284, 10634, 81, 111]",1
9277643,"[13978, 8528, 3270, 3841, 12132, 8868, 8922, 3737, 56, 8887, 12797, 11066, 81, 81]",0
9131023,"[12400, 8507, 10603, 1165, 9327, 7516, 3599, 3270, 7105, 10634, 11149, 3379, 1371, 8288, 14379, 7061, 81]",0
9487186,"[10637, 8600, 12251, 81, 96, 11042, 9736, 6416, 2321, 6601, 3354]",0
5175344,"[9683, 6416, 1505, 8724, 4189, 1701, 11414, 1371, 6533, 7819, 11149, 1391, 3354, 14526, 3285, 14799, 5003, 11414, 1505, 2964, 10531, 6397, 81, 81, 6430, 11325, 9177]",0
762868,"[4756, 13565, 10603, 5809, 56, 6975, 4182, 81, 2096, 56, 11713, 10603, 11417, 81]",1
9307945,"[11450, 11149, 8143, 9034, 1]",1
3331093,"[772, 1141, 10531, 4410, 9953, 10634, 11533, 2670, 8809, 10195, 9312, 10508, 175, 11639, 12207, 3354, 773, 771, 2, 2]",0
10100233,"[13494, 7406, 13978, 10531, 12829, 8479, 6416, 3285, 4687, 14207, 3270, 2001, 10578, 10557, 10662, 7819, 11149, 1371, 14440, 12122, 9659, 3001, 14591, 14477, 9460, 10634, 901, 12465, 8866, 10578, 2915, 842, 5017, 1361, 3852, 8608, 1494, 6616, 1505, 7347, 14207, 5322, 10206, 2735, 1505, 2075, 795]",0
1311453,"[10711, 1292, 517, 2193, 14719, 842, 8600, 4475, 7249, 14719, 4476, 6639, 3270, 1229, 8606, 350]",0
9398307,"[162, 11639, 9302, 2670, 350, 10946, 10531, 2024, 2012, 8189, 5116, 1371, 7208, 8567, 842, 3270, 1371, 919, 2670, 10531, 14541, 10634, 9007, 81, 1, 1, 5047, 5045, 10531, 3653, 4189, 10531, 2024, 1, 10531, 956, 11030, 7061, 56, 5047, 14207, 1592, 14415, 10531, 9302, 3354, 81]",0
3851861,"[8651, 3354, 81]",1
9335038,"[6521, 7133, 2, 4, 14743, 5483, 6416, 5322, 3432, 6416, 2203, 81, 11683, 10409, 14294, 14119, 81, 919, 5543, 14294, 7502, 9912, 11004, 81, 6215, 4189, 10634, 12107, 9077, 2671, 3852, 12251, 7208, 7347, 5003, 14526, 3782, 10946, 81, 81, 786]",1
8971053,"[5045, 10531, 1361, 10557, 7347, 14207, 1371, 14207, 3270, 9659, 81, 96]",1
2076948,"[3075, 3270, 1799, 3354]",0
8418108,"[6697, 14538, 9599, 842, 8724, 4189, 10557, 6697, 9327, 3815, 3270, 10858, 842, 5694, 350, 10030, 4189, 10634, 11030, 14207, 3270, 1229, 1, 8254, 4659, 350, 1, 14294, 5763, 6464, 5318, 1, 4189, 10557, 4635, 11830, 1, 10497, 14284, 14207, 3270, 7206, 3852, 5583, 3354]",0
10253664,"[10116, 14824, 14294, 1292, 10634, 9659, 4802, 6509, 1361, 10531, 12793, 3082, 10603, 7928, 10557, 6071, 10531, 1361, 1701, 1141, 8143]",1
8581692,"[174, 11639, 3852, 8582, 3354, 81, 12704, 3354, 12704, 3354, 175, 6700, 5003, 9327, 3898, 5483, 12704, 1505, 2504, 6254, 3354, 81, 9510, 11054, 3013, 4189, 9659, 3270, 8809, 4025, 81, 96, 807, 81, 807]",0
9258897,"[9463, 4189, 1, 4218, 3364, 771, 768, 771, 768, 1251, 3038, 2801, 11533, 6430, 6416, 2203, 11998, 3785, 9510, 9463, 10603, 11513, 10531, 9463]",1
9491647,"[11249, 5588, 8809, 11998, 10531, 11030, 11149, 9177, 350, 1799, 8713, 350, 5690, 8809, 11998, 10531, 11030, 11149, 10508, 5047, 4683, 14491, 9967, 5243, 14294, 7105, 3354, 11707, 5022, 9077, 3157, 1505, 9967, 2047, 81, 81, 8458, 13872, 6312, 4133, 10943, 12132, 8868, 8922, 9177, 5694, 5882, 1391, 12251, 14526, 3737, 1422, 3354, 12116, 2, 10130, 11249, 10788, 14440, 81, 96]",0
9567005,"[9510, 2670, 1, 8866, 8922, 3782, 1426, 81, 6416, 1505, 2801, 4107, 10603, 12635, 14415, 10702]",1
8660211,"[9463, 12090, 10634, 11967, 1799, 3379, 1361, 7007, 5322, 56, 11596, 11513, 10943, 9659, 7872, 10531, 10102, 2691, 289, 3062, 3611, 7872, 10634, 3354, 81]",0
9091175,"[11412, 3354, 81, 81, 776, 81, 111]",0
9328943,"[12783, 1, 5463, 3285, 5357, 3062, 4107, 4714, 4345, 9327, 3432, 6416, 3316, 3250, 10634, 9936, 3403, 3045, 81, 14087, 10531, 5047, 14379, 1361, 3852, 9302, 1505, 13236, 13517, 4189, 10634, 9694, 1505, 14950, 14207, 1505, 3178, 11260, 11513, 10634, 4475, 14379, 7819, 11149, 1391, 12317, 81, 10711, 1371, 9659, 8600, 1391, 2670, 81, 81, 1230, 9327, 10376, 9912, 1023, 2457, 81, 81, 8752, 14952, 14294, 9659, 4475, 6513, 81]",1
9473056,"[10765, 7348, 7406, 174, 11639, 2]",0
3803888,"[5072, 5777, 2233, 14207, 1505, 6416, 12251, 4923, 682, 2099, 1, 10634, 6164, 11105, 81, 9936, 2795, 11105, 81]",0
10036862,"[9637, 10603, 9934, 4683, 13981, 2203, 9392, 10634, 4189, 10603, 1481, 10634, 3001, 1, 1505, 6635, 3354]",1
9751747,"[10634, 9659, 5520, 7193, 13823, 9358, 14266, 10634, 11299, 2735, 3285, 81, 96, 12086, 14207, 7650, 6416, 8279, 6700, 1496, 2761, 350]",1
9129303,"[9638, 9327, 1032, 3852, 11149, 1505, 12085, 10634, 10711, 9659, 3852, 12623, 9313, 1852]",1
9242238,"[4812, 8026, 10634, 10718, 12362, 14294, 1030, 10634, 9312, 3381, 81, 96]",0
8620865,"[9510, 8759, 10531, 4993, 10634, 9007, 81, 2042, 11414, 9177]",1
8433807,"[1, 2670, 3270, 1040, 56, 1544, 14294, 11534]",0
8901309,"[11397, 5861, 5003, 14328, 13978, 10634, 12521, 3354]",1
9503577,"[1935, 7387, 221, 3062, 4003, 14572, 8776, 3364, 1272, 14948, 3354, 6982, 1505, 7022, 1, 3270, 8534, 5116, 1, 10634, 11148, 9310, 3779, 9327, 5375, 1, 4189, 10634, 434, 3821, 1505, 1563, 14322, 12007, 12030, 9310, 2012, 7331, 2321, 5477, 10531, 10687, 10557, 1, 12317, 6414, 4037, 3852, 3977, 9979, 9392, 5375, 5116, 1, 10634, 5589, 14379, 3143, 10634, 4037, 9310, 8413, 8625, 4189, 2457, 3852, 81, 81, 10634, 3062, 1, 986, 9912, 5373, 4802, 7756, 1505, 5050, 14975, 4326, 13382, 3123, 4580, 1078, 3379, 1292, 13040]",1
2190054,"[1958, 10634, 3354, 11683, 11450, 2896, 3354]",1
9272673,"[6430, 6416, 5322, 13183, 9327, 11680, 9177, 791, 791]",1
9116494,"[10578, 9967, 174, 11639, 10557, 12030, 3270, 1229, 12251, 2078, 2457, 9317, 10943, 9659, 3270, 8608, 296, 11639, 10531, 4030, 81, 111]",1
5231520,"[4306, 252, 6700, 6416, 1505, 9394, 2457, 9700, 4035, 1505, 11531, 14526, 3354, 81, 81]",0
8131172,"[1938, 4802, 1081, 1361, 1701, 2077, 12251, 8866, 10531, 1361, 1701, 10603, 12670, 10531, 5050, 6414, 1701, 1, 5037, 10667, 12669, 842, 11149, 3354, 81]",0
8646206,"[5310, 2438, 14695, 3352, 10634, 5322, 3593, 175, 11639, 10634, 12251]",1
333511,"[3001, 1032, 11513, 10634, 9366, 493]",1
10109015,"[8491, 1799, 8922, 3782, 11426, 9659, 81]",1
8481856,"[2264, 11998, 3354, 4306, 11998, 3416, 5027]",0
2909705,"[14974, 12454, 1, 13611, 4802, 12000, 3270, 7105, 5003]",0
8709545,"[14207, 81, 81, 10423, 14207, 2321, 14207, 12317, 14207, 12251, 1, 2166, 6105, 4066, 1998, 1505, 2404, 10603, 14085, 14379, 4326, 5400, 3013, 11287, 7357, 3579, 1, 9722, 2504, 4509, 2077, 12251, 1998, 1505, 14085, 14440, 11414, 3579, 81, 1]",1
7017968,"[8724, 4189, 10634, 3001, 11998, 8567, 14207, 3045]",1
7411889,"[6724, 4793, 9659, 81, 81]",0
7533625,"[174, 13935, 10603, 15061, 4726, 13183, 4802, 5483, 7215, 720, 11639, 712, 10641, 3852, 11450, 2670, 3379, 14353, 14294, 7105, 10634, 11149, 3379, 720, 11639, 2, 3]",0
4145322,"[5047, 14207, 12251, 5047, 1505, 2024, 11030, 1, 7646, 64, 12571, 10578, 791]",1
7956361,"[10242, 10557, 5100, 3354]",0
5852609,"[11705, 1701, 8160, 10603, 6134, 331, 331, 10611, 9302, 3270, 1, 6233, 8801, 1, 9967, 2738, 1229, 11105, 333, 826, 81, 826, 331]",0
15188,"[11967, 8457, 1505, 13260, 11513, 10943, 3811, 842, 11149, 3270, 9659, 81, 81]",0
2622565,"[8534, 671, 197]",0
9338833,"[7703, 14294, 11408, 4683, 6533, 5003, 14208, 11414, 9177]",1
10177560,"[5525, 12095, 4802, 11414, 1505, 4408, 2442, 1371, 11287, 14067, 9077, 2672, 4234, 81, 81]",1
6746054,"[7416, 7106, 14323, 3811, 13016, 14440, 12030, 5322, 1, 2670, 350]",0
5623288,"[1145, 434, 10531, 9659]",0
8024442,"[7347, 6430, 1032, 11513, 10634, 1505, 14021, 9327, 3708, 11775, 8868, 7819, 11149, 3270, 10409, 14294, 9659, 9618, 3354, 81]",1
5833218,"[10429, 14294, 5281, 6416, 3270, 1361, 3852, 12234, 3354, 81, 9394, 10634, 4936, 9327, 4182]",1
7772368,"[14655, 3695, 11687, 10557, 12623, 1505, 8445, 9312, 2670, 6416, 12317, 319, 3062, 3611, 8062, 9912, 6040, 4037, 3270, 13875, 10603, 8984, 10531, 12309, 10557, 3246, 1371, 14321, 81]",0
8939149,"[11023, 10736, 3572, 1371, 5622, 14207, 1371, 9752, 11159, 730]",1
6299882,"[1547, 14440, 829, 331, 1134, 2671, 1505, 11408, 4152, 1371, 9302, 4132]",0
6727964,"[2915, 13971, 174, 11639, 12122, 9659, 3270, 12829, 10634, 3354, 81, 81, 10711, 1320, 7867, 14207, 3381, 81, 81]",0
9880254,"[12010, 6992, 11008, 10557, 1612, 4683, 14207, 8158, 3038]",0
847026,"[7121, 413, 11447, 5838, 1505, 6601, 3285, 81, 96, 829]",0
10074538,"[2670, 10603, 3703, 8234, 10634, 7348, 7406, 4958, 9327, 3205, 10634, 2896, 3354, 790]",1
771807,"[9659, 6416, 3285, 3405, 3811, 4683, 8214, 10634, 937, 842, 8866, 8922, 3354, 81]",1
487386,"[3005, 842, 10634, 9659, 4802, 6601, 1, 350]",1
2288802,"[14942, 81, 2376, 7180, 9529, 9158, 56, 9166, 8062, 56, 11408, 3852, 9302, 1505, 81, 81]",0
5975371,"[2329, 12936, 2, 3047, 13978, 9967, 10710, 2670, 14310, 9659, 1, 5375, 9982, 9659, 9327, 2903, 1371, 12030, 3270, 1292, 8600, 1390, 12251, 350]",1
8107936,"[1646, 10531, 11149, 4037, 56, 11408, 3270, 9302, 3354]",0
9613887,"[9166, 8178, 9327, 9166, 9529, 2457, 4936, 9327, 4129, 3270, 1361, 10531, 9394, 7061, 81, 96]",0
8712730,"[5892, 4935, 10557, 6164, 10497, 14294, 1, 14294, 9638, 9912, 11278, 14294, 935, 8936, 842, 12704, 11998, 8922, 8143, 81, 493, 2096, 14920, 6051, 4066, 1145, 45, 350, 46, 3852, 2698, 2470, 81, 794]",1
2247718,"[1425, 9720, 4037, 9312, 12317, 6187, 4189, 9529, 3852, 11998, 8922, 1505, 81, 96, 10718, 2632, 2670, 7406, 3270, 8809, 4055, 9673, 8691, 1935, 81, 96]",1
9781904,"[10711, 9659, 4802, 6601, 3364, 13978, 2857, 3270, 1371, 6616, 8144, 81]",0
5599174,"[8984, 10531, 9226, 842, 9302, 1505, 13211, 4589, 10603, 9529, 3270, 3574, 14207, 1505, 8062, 3270, 14855, 14207, 3354, 81]",0
9819941,"[11952, 10711, 14514, 3064, 11450, 9659, 3852, 9758, 10634, 3354, 81, 9529, 3759, 1371, 5495, 3038, 56, 9729, 10634, 11482, 1371, 9529, 5483, 14207, 3270, 6187, 9618, 2670, 81, 96, 826, 162, 826, 331]",0
4489050,"[9109, 5047, 4683, 3852, 7529, 14379, 7819, 9302, 3354, 81, 8809, 6416, 5322, 14942, 14379, 5346, 2, 2, 8756, 3852, 899, 10634, 5225, 14207, 3354]",1
5983893,"[6745, 10634, 4487, 5820, 14294, 7729, 4802, 7336, 8159, 10497, 5897, 3354, 81]",1
4323362,"[306, 3062, 3611, 3229, 10603, 14379, 4569, 842, 4802, 14057, 14207, 4669, 8381, 14294, 327, 3062, 7443, 1251]",0
10055064,"[2879, 12090, 10634, 11644, 9981, 10497, 12462, 14407, 2945, 3852, 5882, 3270, 5400, 10634, 10982, 9312, 3354, 81, 9529, 3852, 8752, 1946]",1
8843050,"[2120, 251, 2175, 6018, 9327, 5483, 5047, 14207, 1391, 9077, 1, 712, 11998, 8922, 3354]",1
10261399,"[1141, 10531, 7580, 13070, 10557, 5005, 2203, 4538, 7954, 12251, 8866, 3354, 81, 96, 11998, 10531, 1426, 10557, 2233, 14526, 1306, 81, 96]",0
1590505,"[5116, 3354, 8809, 5573, 1691, 1691, 9659, 10603, 2632, 10634, 3354]",0
10053189,"[13871, 10557, 6416, 1505, 1030, 9261, 10634, 1963, 14477, 1346, 14526, 3354, 1, 3405, 7105, 10531, 2670, 1141, 10531, 8365, 4802, 6040, 14207, 12251, 8866, 2333, 5896, 5318, 13978, 10557, 2905, 4659, 4824, 4802, 4241, 14321]",0
8252587,"[15072, 11513, 10943, 1371, 9302, 3354, 81, 96]",0
7252911,"[2879, 10603, 7909, 14294, 7106, 10531, 2057, 1799, 12317, 56, 10634, 4802, 6071, 8567, 4161, 3270, 9463, 842, 7347, 5037, 10927, 4037, 12251, 8866, 3280, 81, 889, 4703, 13275, 9618, 10508, 2670, 8922, 10557, 13574, 12267, 10531, 11990, 10557, 7819, 9305, 6502, 14207, 3354, 81]",0
915148,"[14294, 6284, 12610, 10634, 9462, 4189, 12778, 4356, 6416, 1505, 8445, 9077, 12251, 1371, 14207, 3270, 9659, 81]",1
3693810,"[7636, 11287, 14207, 3270, 1, 4552, 1, 14207, 3270, 3811, 11841, 4762, 1605, 9918, 6761, 14294, 4936, 9327, 10146, 7634, 14373, 4449, 1505, 5032, 14477, 1442]",0
7698202,"[11270, 56, 8062, 56, 7572, 9529, 56, 9085, 14214, 11775, 1139, 1292, 9302, 9312, 3354, 81, 15085, 7737, 3270, 7572, 10603, 9529, 842, 11801, 12188, 14329, 81, 121, 2012, 7156, 3445, 10531, 11607, 3249, 7819, 9302, 3270, 12659, 14294, 15085, 7737, 9618, 3354, 81, 8062, 10423, 14207, 2203, 12539, 10634, 9302, 3354, 81, 3489, 14214, 8984, 5003, 10531, 6533, 5003, 14207, 3742, 81]",0
1720895,"[10634, 11676, 9659, 5322, 6391, 265, 1145, 3270, 3013, 9172, 81, 81]",1
10136159,"[9659, 842, 2633, 1505, 3852, 11170, 3205, 10634, 8515, 3354, 81, 81]",1
6097094,"[10257, 842, 12936, 12251, 816, 749]",1
2638712,"[10636, 9146, 4326, 9290, 11413, 1371, 6509, 9659, 2, 2698, 5346, 10634, 1505, 8567, 3728, 9953, 14207, 5322, 10634, 9659, 842, 5237, 4369]",1
9324907,"[9423, 3270, 14119, 7594, 10966, 1481, 10634, 10006, 350, 3694, 10634, 2593, 10943, 8936, 4189, 14369, 1481, 8471, 1, 1, 1, 4060, 350]",0
91886,"[6397, 11450, 9302, 3270, 1361, 842, 13742, 4271]",0
8165579,"[8567, 9505, 7491, 3352, 81, 96, 11683, 15113, 251, 1, 9618, 9077, 81, 96]",0
8058644,"[13183, 56, 9638, 3354, 15061, 4730, 1505, 10825, 3852, 1, 14207, 3038, 81, 1285, 1505, 3922, 14207, 1505, 8318, 14526, 3782, 9659, 81]",1
10176555,"[8567, 11957, 3354, 81, 2848, 11297, 174, 8160, 11159, 1505, 9918, 174, 11639, 4167]",0
