id,document,label
9732070,"[12193, 4326, 9463, 13110, 7080, 1505, 12783, 10497, 6509, 9673, 56, 12454, 3001, 12936, 4683, 11408, 842, 9302, 9159, 7149, 842, 5239, 9077, 1, 3354, 81, 8567, 2012, 4352, 1142, 1175, 14294, 1572, 7954, 10667, 6601, 10508, 7416, 8816, 4499, 14526, 10557, 13574, 81]",0
8819857,"[3001, 4277, 14294, 9659, 814, 81, 814, 6416, 5326, 10171, 7028]",1
6675404,"[7106, 14207, 3270, 7105, 970, 5003, 5224, 3282, 13219, 10634, 3728, 11277, 14294, 1229, 8606, 350, 350, 6416, 3317, 6761, 14477, 7106, 14477, 5483, 5224, 1505, 13994, 14207, 3785, 1, 5330, 2515, 9223, 5224, 10531, 1396, 81, 154, 8931, 3852, 8809, 5116, 1505]",0
6653011,"[174, 11639, 3852, 8582, 3354]",0
5791236,"[12716, 14294, 12095, 56, 14712, 1141, 1505, 11034, 7548, 9302, 3270, 13183, 7534, 56, 5868, 3852, 2632, 3852, 9305, 9524, 7548, 10634, 9302, 3270, 11355]",0
1994053,"[2915, 842, 10706, 1, 4802, 12000, 12251, 81]",1
10079065,"[14251, 3723, 2533, 14207, 1623, 1, 842, 7243, 8158, 7599, 1, 5003, 7242, 8567, 12030, 2670, 8752, 1, 2539, 937, 1505, 331, 4958, 9327, 9233, 12251, 1032, 1848, 3037, 10531, 1371, 8600, 4475, 14404, 7751, 1494, 2759, 1505, 12161, 1494, 8778, 8563, 11149, 9312, 3285, 2016, 4958, 9327, 13277, 10497, 9303, 3270, 1371, 3728, 10788, 14294, 1229, 8600, 9007, 350, 350, 9659, 4802, 11408, 4683, 5003, 6538, 5322, 6416, 12251, 4802, 4876, 11784, 333]",1
9873736,"[2964, 10634, 3013, 2609, 9077, 11834, 81, 3432, 3270, 6416, 1505, 8445, 12251, 8866, 8713, 506]",0
9799849,"[10636, 175, 11639, 12030, 3270, 3143, 4189, 10531, 3354, 8868, 5870, 3354, 6209, 7004, 779, 174, 11639, 3852, 8576, 9659, 3354, 6416, 12251, 4876, 4475, 12454]",0
1235814,"[8160, 5045, 10531, 3694, 10634, 3038, 75, 1, 1505, 7896, 14207, 1505]",0
8055968,"[288, 305, 175, 1799, 10531, 6495, 9659, 81, 8807, 10606, 4802, 938, 8754, 3270, 6293, 6071, 1505, 350, 12683, 2670, 1, 2587, 10531, 278, 1, 4683, 3597, 81]",1
4628096,"[2915, 842, 5588, 12504, 10557, 14294, 1229, 12251, 81]",0
386169,"[11408, 3270, 9302, 12317, 5694, 842, 11149, 3354, 81]",1
8671643,"[6221, 8751, 4552, 5979, 3183, 9302, 9312, 10508, 11761, 221, 10603, 3428, 7671, 842, 4055, 7028, 14526, 10557, 9659]",0
6635000,"[3432, 6533, 7819, 9302, 2761, 350, 8567, 8158, 3270, 6700, 1, 174, 362, 600, 81, 543, 10497, 9537, 11967, 12030, 7620, 3001, 6416, 1505, 8445, 9177]",1
1110655,"[13494, 7406, 12783, 10497, 9488, 6416, 5716, 9290, 10171, 9312, 3354, 81, 81, 12454, 12783, 10634, 9312, 8550]",1
6180638,"[11967, 8417, 3038, 81, 152]",0
8649746,"[1, 1, 2]",1
9582024,"[12454, 3001, 11414, 3270, 1, 1141, 10531, 9659, 818, 81, 81]",1
6831131,"[2130, 1125, 1145, 11408, 11149, 10578, 792, 2915, 842, 10006, 2155, 6509, 9659, 4189, 12159, 9327, 11801, 11413, 9312, 3782, 9659, 792, 13741, 13256, 14907, 1145, 5151, 11513, 11105, 792, 2546, 2546, 6416, 8158, 2333, 791]",1
8001298,"[12162, 9531, 4189, 1701, 12090, 2404, 10603, 4440, 9529, 842, 9898, 10603, 12936, 62, 8396, 7994, 4133, 10603, 7551, 10557, 13458, 8250, 3354, 81, 1494, 14477, 10634, 4189, 10603, 14750, 10557, 1, 3270, 9529, 842, 4133, 10603, 6962, 10557, 6117, 1371, 14207, 2203, 4802, 5903, 81, 10881, 11249, 10603, 9501, 5003, 10634, 2848, 8922, 3354, 81]",1
925880,"[9636, 10634, 1819, 8650, 9177, 81, 13514, 7497, 3852, 3001, 11998, 8922, 1845, 81]",1
7733165,"[14004, 6416, 3317, 9463, 842, 367, 12623, 1371, 7357, 3038, 792, 792, 792, 792, 792]",0
8192878,"[12783, 6601, 10557, 4343, 5690, 12251, 14526, 3285, 6416, 5322, 6551, 2012, 3922, 14415, 9327, 6976, 3270, 9659, 2]",1
6814050,"[3416, 8685, 1361, 10531, 9683, 10634, 3002, 5045, 10531, 1361, 10557, 5047, 14440, 12122, 3379, 11639, 350, 1, 8556, 2670, 1, 8556, 3075, 3001, 11998, 2963]",1
50383,"[10597, 350, 9773, 9327, 3270, 3718, 842, 9302, 3285, 81, 96, 3475, 10603, 4818, 13823, 10703, 12676, 14207, 8279, 5406]",1
6123972,"[11998, 10531, 9659]",1
5816823,"[3611, 1371, 11414, 9177, 5042, 6430, 8369, 842, 11998, 10507, 1, 4907, 1, 6430, 11846, 1799, 3045, 2]",1
8792083,"[11863, 4339, 9327, 6416, 1505, 7411, 9327, 6062, 9659, 14413]",0
8074183,"[650, 11542, 842, 8582, 3354, 2]",0
9106254,"[7574, 5066, 4552, 10584, 5483, 1610, 2990, 350, 9136, 10634, 5322, 9136, 3572, 1371, 56, 10584, 10634, 2019, 5690, 9007, 2, 96, 9006, 5318, 81, 81, 5364, 1141, 8567, 2, 96, 1, 3270, 3077, 10497, 10584, 6688, 6390, 8247, 2, 2, 9463, 842, 10584, 10634, 2713, 3852, 13841, 11159, 7593, 12420, 81, 10584, 3852, 10160, 9327, 7760, 1240, 682, 13604, 7810, 420, 14379, 5003, 14294, 11236, 1701, 1, 3852, 9302, 10509, 10045, 10634, 1, 9077]",0
8650734,"[14207, 81, 96, 11809, 8582, 3354, 81, 96]",0
279004,"[10066, 842, 5697, 8876, 12030, 3270, 12446, 14294, 11966, 81]",0
10080909,"[5618, 11287, 5017, 9659, 81, 9510, 5280, 10603, 9529, 4538, 81, 82]",1
1479303,"[3432, 7106, 14379, 1361, 1141, 10531, 11278, 14207, 5326, 3852, 8642, 9659, 81, 96]",1
8098297,"[2363, 12936, 2, 3728, 11287, 4037, 8158, 10006]",1
9316549,"[10102, 3270, 8315, 4802, 7347, 14484, 14425]",1
4443005,"[2698, 8384, 11513, 10943, 9659, 81, 81, 1175, 10634, 3001, 3313, 9312, 3354]",1
5663875,"[3354, 6416, 1505, 2801, 4107, 9327, 2264, 10634, 3001, 4150, 12251, 3270, 9659, 81, 111, 3432, 3270, 10711, 9659, 6416, 2203, 8387, 3045]",0
8893774,"[2024, 9334, 5292, 7654, 8673, 4802, 9659, 4683, 5017, 1229, 790]",0
58227,"[11683, 11414, 1371, 6590, 81, 96, 2698, 3820, 5146, 4505, 5146, 11030, 5037]",1
6409440,"[3759, 1371, 11412, 3038, 10690, 1, 9327, 3265, 4487, 11352, 4802, 6786, 350, 221, 11639, 6688, 11642, 12122, 1361, 4189, 417, 12725]",0
9333780,"[2915, 842, 10639, 9967, 6601, 3290, 5380, 1391, 3354]",0
6188363,"[10927, 5483, 14207, 5322, 12308, 14294, 10272, 81, 96, 10761, 9659, 3270, 8355]",0
6630631,"[1194, 11513, 10497, 14783, 11268, 12159, 9327, 12961]",0
8367805,"[8239, 221, 3270, 6533, 1371, 9302, 9312, 12317, 8239, 251, 3270, 11683, 2915, 7498, 10557, 2480, 6254, 3354, 81, 2410, 1701, 1, 10634, 7545, 903, 10603, 14350, 4476, 7347, 14415, 81, 2410, 3001, 10195, 2342, 792]",1
10153233,"[4965, 6355, 11586, 10603, 1, 4802, 6416, 3270, 1361, 1141, 3354, 81, 5450, 10557, 3545, 14453, 3951, 1641, 10634, 9302, 3379, 1361, 10634, 3403, 12317, 5047, 10634, 3354, 81, 11648, 5794, 842, 3270, 6409, 4189, 10603, 5400, 10531, 6416, 3270, 10634, 4802, 7681, 3927, 1371, 5017, 3354, 81]",1
9468382,"[10876, 3852, 8582, 3354, 706, 12829, 9392, 4277, 14207, 1505, 11450, 2670, 3737, 81, 81, 11249, 842, 5882, 9312, 2670, 350, 9239, 3852, 10711, 9239, 842, 706, 10171, 2691, 1477, 4189, 10557, 5925, 4683, 5022, 1505, 706, 12465, 712, 12465, 2614, 3354, 81, 81, 3354, 12107, 1505, 81, 81, 9196, 3270, 4133, 706, 10032, 4133, 4189, 14214, 1142, 14453, 3001, 14207, 3354, 706, 935, 4133, 842, 9302, 3354, 682]",0
8364544,"[12961, 12159, 9327, 12961, 3653, 9967, 10716, 9239, 7534, 10643, 9659, 842, 3354, 9933, 4048, 1361, 3852, 10081, 3354]",0
9139778,"[2801, 11414, 1371, 6601, 10578, 790, 1032, 3852, 11149, 1505, 10146, 3852, 11149, 1505, 794, 13978, 2078, 2903, 1371, 12132, 10858, 3270, 9302, 3270, 4234, 14329, 81, 81]",1
7358848,[9723],0
6808750,"[1, 8563, 5037, 10531, 9162, 6464, 12251, 8866, 3280]",0
7744563,"[6105, 56, 4993, 56, 14580, 14294, 8062]",0
7476023,"[7576, 6861, 9659, 2670, 12623, 9171, 14379, 1030, 10634, 81, 81]",0
9904246,"[4919, 9659, 12159, 9327, 919, 12936, 4476, 5047, 14379, 7819, 11149, 3354]",1
9813864,"[6795, 4515, 56, 6795, 8062]",1
6644483,"[11413, 3285, 11460, 12133, 13745, 10578, 11603, 1, 1, 842, 7654, 3991, 38, 1, 38, 10634, 1505, 8992, 3270, 1, 8615, 81, 81, 10736, 3852, 8992, 1, 7654, 14207, 1505, 7548, 3852, 3403, 3785, 81, 111]",1
4789009,"[8160, 8576, 7006, 9659, 12308, 14207, 3354]",0
2780653,"[1030, 10634, 8972, 1440, 10634, 8418, 1030, 10943, 4234, 9936, 11966]",0
3326974,"[8315, 4728, 10634, 860, 14294, 9659, 81, 81, 4958, 11355, 10531, 11683, 12936, 2, 4]",1
9124438,"[8567, 81, 81, 10242, 6416, 1505, 6416, 3316, 81, 5690, 4475, 14379, 5047, 10634, 10596, 3038, 808, 6187, 9529, 9358, 12669, 842, 3001, 5046, 2801, 4234, 81, 81, 807]",0
492354,"[5357, 3062, 12283, 12267, 3852, 1, 7682, 4196, 5322, 7348, 1505, 3852, 6416, 1505, 8445, 10531, 9659]",1
9973063,"[4936, 10634, 8776, 2203, 3852, 14207, 1505, 4277, 14440, 12251, 2203, 3852, 14207, 3270, 1, 1141, 10531, 9659]",1
10186032,"[6391, 174, 1145, 842, 8582, 3045, 81, 8417, 3354, 12454, 81, 81, 7162, 11808, 10557, 14207, 3783, 81, 81, 5022, 12465, 5047, 3783]",0
2344792,"[12020, 14207, 12317, 81, 121, 12308, 14207, 1505, 6430, 1, 7028, 14523, 9177, 81, 117]",0
6932744,"[8262, 11683, 11414, 1371, 6601, 3285, 350, 9510, 10758, 12936, 10603, 6187, 2]",1
5597688,"[8567, 56, 2045, 12095, 842, 5696, 81, 81, 12308, 14207, 1505, 7200, 14207, 1505, 81, 96]",0
8894477,"[1, 1, 4037, 1505, 81, 14265, 5373, 7299, 4802, 937, 1505, 11149, 10557, 7061, 10634, 1505, 81, 1426, 9358, 10603, 8567, 10710, 3316, 81, 3728, 1, 4552, 3403, 3354, 81]",1
9132327,"[792, 7279, 10557, 12898, 14207, 3270, 9659, 3354]",0
435912,"[5065, 10603, 9529, 842, 6962, 10557, 6117, 3279, 56, 7992, 3852, 11338, 8600, 1505, 56, 13005, 2]",1
6652427,"[14310, 12978, 10603, 11751, 7082, 10497, 8879, 10634, 11268, 10531, 837, 1, 8556, 10603, 4958, 9594, 56, 10682, 62, 1, 161, 10682, 62, 1, 13302, 10603, 3611, 14847, 56, 5980, 10603, 5560, 8234, 1, 56, 2343, 10603, 7082, 9530, 11008, 2457, 56, 175, 11639, 10557, 8809, 12030, 2203, 9392, 3002, 3852, 5045, 10531, 1361, 4189, 10634, 9931, 14207, 1371, 1, 11149, 3354, 81]",1
1468475,"[11998, 8567, 790]",1
1623284,"[10102, 3270, 13971, 3075, 4802, 6187, 4657, 14207, 12317, 56, 14702, 9416, 56, 7954, 12251, 8866, 10578, 10557, 8880, 4475, 81, 96]",1
6139894,"[10634, 9659, 9099, 7406, 6533, 7819, 11149, 12027, 350]",1
7796868,"[6391, 14207, 2670, 12030, 2203, 3852, 8582, 3038, 81, 96, 10859, 8556, 842, 5322, 1014, 9529, 842, 4415, 8567, 11834, 1, 5369, 14207, 2321, 14207, 3270, 1229, 9366, 350, 12454, 5155, 4415, 1505, 81, 12261, 1505, 11412, 3038, 826, 11249, 842, 11412, 3270, 1229, 9007, 56, 9529, 4802, 5483, 14207, 3270, 1229, 9007, 1, 4418, 14207, 7620]",0
8009874,"[9208, 2203, 5003, 14207, 1505, 9085, 1361, 14214, 11775, 1737, 9328, 9229, 14207, 12251, 5496, 9659]",0
5364316,"[5952, 9073, 1, 6967, 7826, 12019, 434, 9302, 9077, 1]",0
1298139,"[6021, 11676, 6416, 8921, 3288, 794, 3478, 1135, 1845, 11450, 11148, 9177, 794]",1
3421885,"[10711, 1292, 81, 81, 13757, 4683, 11299, 11299, 6533, 4326, 2670, 11414, 12251, 81, 81, 5690, 8724, 4189, 10634, 4505, 11414, 1390, 3045]",1
10249423,"[11149, 3270, 3635, 12238, 3270, 1371, 3572, 10634, 3354, 81, 5605, 12236, 81]",1
9465973,"[9007, 13978, 10634, 9967, 10704, 10637, 11902, 4048, 1229, 9007]",0
7150911,"[2151, 8254, 12107, 10531, 1293, 350]",1
7343762,"[5800, 9659, 3354, 81, 2823, 5798, 1371, 5013, 3270, 81]",1
8647392,"[2570, 5632, 14294, 12095, 4802, 3789, 3270, 10299, 8984, 6840, 81]",1
8029936,"[13362, 10603, 9433, 9659, 4802, 6601, 12317, 2012, 10603, 13881, 10531, 8600, 3354, 81, 8879, 2012, 10603, 12030, 9563, 9659, 5003, 10557, 6601, 2203, 9327, 2065, 5458, 9529, 4802, 11287, 14323, 13962, 4189, 10557, 6416, 5322, 2030, 1646, 13079, 1, 3354, 81, 10634, 9659, 9358, 2012, 842, 6187, 4721, 9269, 3625, 14360, 4802, 2483, 1371, 4035, 3354, 81, 13372, 6187, 3354, 81, 8035, 842, 8605, 81, 96]",1
8832553,"[8809, 6416, 5322, 12437, 14942, 14415, 81, 83]",1
9317618,"[3646, 2, 11450, 2670, 3045, 81, 96, 10634, 4133, 4326, 5133, 12058, 10634, 4408, 2228, 12486, 81, 81, 2153, 3013, 3313, 10531, 8160, 10634, 9458, 81, 81, 2042, 6579]",1
4916686,"[11414, 3785, 350, 121]",1
4053418,"[8567, 8927, 792, 792, 792, 792, 792, 792, 792, 792, 791, 7930, 3270, 12132, 8868, 1]",1
8893743,"[10362, 10603, 1704, 4802, 3810, 2203, 10331, 12784, 14294, 7179, 3625, 14294, 8202, 3354]",1
6921141,"[9200, 14282, 9358, 6452, 12207, 3285, 13183, 842, 3001, 10423, 14440, 81, 117]",0
