id,document,label
10169047,"[10639, 9967, 8984, 10497, 6416, 2990, 9327, 14650, 81, 111, 4834, 12078, 9659, 12159, 9327, 970, 5003, 9327, 8062, 11775, 4048, 9659, 3038, 81]",1
10102986,"[11450, 2670, 3354, 81, 5838, 1505, 6416, 3270, 12336, 81, 12099, 81, 81, 9529, 11998, 3742, 749]",1
4719572,"[8572, 6975, 12107, 9171, 8936, 4189, 10634, 11705, 12653, 12251, 56, 1833, 6148, 10634, 11293, 4065, 1935]",0
9539585,"[5261, 9659, 81, 111, 13472, 10603, 11636, 10531, 2823, 10634, 4475, 81, 96]",1
8558696,"[1733, 10634, 12426, 3013, 5250, 12027, 1]",1
7571280,"[9346, 9912, 13277, 10603, 14834, 11513, 10943, 5009, 2]",0
9177478,"[3205, 10634, 2611, 12465, 8866, 8922, 3045, 3001, 7106, 7989, 8143, 5373, 5373, 81, 96]",1
7454333,"[11408, 11149, 9177, 3002, 3852]",1
4662222,"[11450, 11149, 3045, 81, 10134, 14379, 4326, 12234, 1371, 10195, 10511, 81, 611, 3013, 11998, 8567, 9416, 81]",1
10059727,"[9290, 5583, 3354, 11042, 6571, 5870, 9077, 14907]",1
6791472,"[3193, 1701, 1985, 842, 12228, 9659, 9618, 8143, 330, 385]",1
4488094,"[8567, 81, 120]",0
8180218,"[5045, 10531, 1320, 6187, 1505, 842, 3045, 10634, 9659, 4802, 13641, 3728, 7577, 4048, 1361, 1141, 8567, 2266, 1893, 56, 6416, 3270, 2924, 14541, 14294, 5763, 12357, 5326, 6601, 8143, 8724, 4189, 3852, 3001, 1994, 10006, 795]",1
3523022,"[8651, 1505, 11282, 14294, 9659, 81, 1, 1, 10603, 174, 10943, 221, 9489, 56, 11998, 1944, 2]",1
8691308,"[13410, 11662, 10634, 3728, 5583, 1233, 81, 96, 11841, 12317, 6761, 814]",0
9801830,"[5599, 10557, 5047, 14207, 4666, 56, 56, 56, 5380, 1390, 1505, 3001, 12308, 14523, 9177, 8160, 6257, 3250]",0
4684438,"[12080, 6430, 5483, 14294, 9659, 3270, 4037, 12251, 8866, 2203, 4802, 81]",0
8598962,"[10522, 81, 96, 3064, 11450, 6626, 9530]",0
7647776,"[2024, 7249, 13277, 9659, 9984, 11171, 10634, 12030, 9450, 4189, 10603, 1613, 10557, 1, 11513, 10497, 6452, 12030, 3270, 9659, 3270, 5045, 10537, 2012, 6029, 10943, 9659, 3270, 14214, 3852, 9302, 3038, 826, 81, 826, 2915, 842, 2058, 9659, 5003, 6509, 1293, 56]",0
9081748,"[9408, 9946, 10781, 1505, 9659, 1799, 8922, 9177, 11408, 4066, 11967, 11149, 1505, 11998, 8713, 682]",1
8187899,"[5360, 2990, 81, 1, 9196, 3270, 6724, 4793, 9659, 3038]",0
6859911,"[278, 6700, 81, 122, 3728, 10788, 6533, 7819, 842, 9302, 9312, 10578, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 136]",0
5191805,"[1145, 842, 11998, 8681, 81, 96, 6391, 265, 1145, 10788, 6416, 1505, 3443, 6071, 8922, 3285, 81, 111, 1, 81, 96, 11342, 12251, 4876, 4475, 81, 81]",0
10047901,"[5346, 11132, 5346, 3405, 5047, 10634, 14198, 9302, 3043]",1
1899876,"[2670, 5003, 2800, 7899, 9302, 12251, 2, 2, 773, 771, 2546, 3354, 4189, 6416, 7620]",1
10022389,"[1813, 5578, 12317, 11414, 9177, 81, 7105, 10557, 9936, 11316, 3038, 2776, 9327, 935, 4189, 10634, 9846, 15109, 10557, 3354, 14440, 1813, 10557, 5674, 3317, 11414, 9312, 9177, 12556, 10634, 9366, 81]",1
8776775,"[4993, 7028, 14294, 8062, 15025, 7534, 10711, 1320, 5588, 11408, 4683, 6416, 12251]",0
2773140,"[7971, 13761, 1, 6171, 6984]",1
4329010,"[339, 2050, 4862, 343, 1141, 10531, 6720, 10603, 9659, 4802, 5022, 4657, 14294, 1361, 1141, 10474, 56, 8189, 842, 6387, 3290, 9626, 9229, 10634, 8809, 4025]",0
6444513,"[8567, 9650, 10634, 9302, 9159, 8691, 3354, 81, 96]",0
2339986,"[11683, 11413, 8145, 792]",1
8992594,"[3859, 7292, 10634, 9099, 2991]",1
9918762,"[9967, 6404, 10634, 10710, 2990, 8868, 5870, 7346, 4189, 10944, 14666, 10557, 1, 10490, 14207, 12251, 4876, 4475, 265, 3614, 10531, 11293, 4048, 11741, 10634, 3354, 81]",1
7192155,[111],1
5691107,"[9742, 10603, 2695, 3852, 11998, 8922, 1505, 11998, 10531, 3477, 9618, 3354, 81, 81, 14819, 11388, 10634, 6416, 1505, 8445, 3354, 81, 83]",1
672804,"[8642, 9636, 1701, 10586, 10634, 1, 11998, 8713, 81]",1
8085191,"[5357, 3062, 10634, 12287, 12317, 8756, 3852, 2284, 9327, 2848, 3270, 9659, 81, 111]",1
10195924,"[9472, 10634, 3874, 1505, 1, 1371, 10195, 9307, 12317, 1627, 11320, 10557, 1361, 1141, 10531, 8129, 9680, 81, 81, 2096, 4958, 9327, 1, 5568, 10603, 8133, 1701, 14574, 14440, 14207, 3270, 14052, 10557, 6416, 1505, 10297, 2670, 3852, 8113, 13909, 682]",1
9704306,"[9758, 9327, 6509, 5346, 81, 2130, 12159, 14112, 842, 221, 12030, 5003, 9327, 1666, 14477, 6389, 9327, 14423, 14207, 9618, 3379, 1327, 6416, 8681, 7083, 4802, 1, 9090, 11287, 5224, 1505, 11287, 7208, 8922, 10557, 1361, 1141, 10531, 12809, 10825, 11105, 4055, 3143, 4055]",1
4365944,"[14207, 81, 111, 9722, 9659, 3270, 8809, 6513, 81, 81, 8809, 6513, 81, 81, 14207, 5326, 3852, 81, 81, 9510, 2670, 333, 9722, 9392, 5576, 7819, 3852, 11149, 9312, 1391, 3038]",0
5483898,"[2802, 14207, 3354, 81, 11408, 3852, 9302, 1505, 56, 7613, 10557, 2472, 3124, 1371, 14207, 3270, 7639, 3852, 9302, 3354, 81]",0
6734737,"[174, 11639, 3852, 8582, 3354, 81, 10711, 1320, 4133, 4476, 791, 12749, 7505, 1969, 9302, 9159, 2024, 6416, 3285, 10038, 10634, 11621, 2748, 81, 9116, 10711, 7105, 4189, 10634, 1, 4683, 2735, 3290, 81, 81, 2319, 10606, 2457, 6601, 3285, 2042, 1646, 8809, 4037, 3045, 81]",0
9250747,"[10714, 1229, 5322, 10242, 10557, 12647, 11398, 14207, 3270, 1371, 11998, 8922, 10557, 4234, 81, 111, 8691, 3354, 2, 2]",0
8906039,"[3354, 4189, 9532, 6187, 4189, 10966, 9530, 10634, 14705, 3045, 81, 81, 8658, 3250]",0
5688933,"[2546, 6577, 14379, 9659]",1
3864879,"[1737, 7715, 10603, 8384, 7548]",0
8990009,"[6312, 9659, 8534, 9659, 1030, 12454, 8387, 10578, 81]",0
4364491,"[1030, 10603, 3922, 14415, 1701, 12716, 14415, 10634, 3929, 3270, 9659, 2, 2, 10981, 11513, 10634, 3045, 682]",1
6006373,"[11671, 10603, 6317, 6546, 3354, 2635, 1229, 8868, 1505, 14294, 6284, 6571, 6133, 11413, 3746, 2, 3]",1
449258,"[1, 81, 125, 10189, 81, 121, 10171, 1505, 8445, 3354, 81, 117]",0
9328707,"[5690, 3514, 9659, 842, 5046, 2739, 5003, 2915, 842, 8868, 2203, 4683, 3270, 10636, 2143, 8608, 2096, 2964, 10634, 1145, 14591, 10257, 842, 11998, 3468, 10637, 8600, 3354]",0
9264418,"[8567, 81, 1]",0
733926,"[1879, 10634, 9319, 81, 4339, 9327, 2964, 10603, 14999, 1701, 12090, 10603, 9497, 9327, 1646, 14207, 2203, 9126]",0
9474944,"[12829, 9327, 3270, 1061, 2670, 1371, 14207, 3737, 842, 5322, 1014, 3574, 14207, 1371, 842, 2990, 11127, 11967, 1127, 1371, 11967, 12030, 1505, 12090, 10603, 1, 10531, 9099, 1080, 2990, 11951, 11450, 10634, 9302, 1371, 14321, 12090, 12481, 2615, 3381, 1505, 12783, 9327, 12090, 13182, 10531, 9851, 1, 9302, 1505, 4160, 1371, 11408, 9302, 2915, 10881, 8809, 6544, 13684]",0
6768274,"[2024, 14346, 6571, 6582, 9860, 5003, 9327, 5346, 2193, 9659]",1
7089552,"[10578, 81, 12267, 6416, 1505, 11149, 3270, 12159, 81, 12437, 12308, 14207, 1505, 1939, 842, 11683, 5045, 10578, 81, 3728, 6955, 10966, 9158, 14207, 1505, 13610, 10634, 9936, 12309]",0
8406441,"[3650, 8202, 12159, 12936, 4475, 7347, 4037, 3270, 13935, 81, 13741, 2670, 8868, 13809, 9912, 4707, 4130, 4802, 14294, 9659, 9358, 5373, 6533, 7819, 11149, 3379, 11639, 81]",1
2132822,"[13372, 2233, 5047, 1505, 6416, 8158, 2333, 11408, 1958]",1
1411389,"[11414, 3045, 791, 1, 5444, 4974, 11998, 10578]",1
5771342,"[1802, 6601, 3354, 792, 792, 792, 10641, 3852, 9659, 4476]",0
6082376,"[10636, 11414, 10578, 81, 96, 10201, 1361, 3852, 5045, 1505, 81]",1
3225217,"[6404, 12030, 2203, 3852, 8387, 3354, 162, 11639, 10531, 9302, 2670, 81]",0
2978145,"[6207, 2795, 9448, 6601, 3285, 2964, 10531, 5380, 1391, 10578, 81, 158, 680]",0
8148890,"[5047, 4683, 14057, 5483, 14415, 768, 768, 12454]",1
4418399,"[7791, 11967, 12308, 14207, 2321, 14526, 3285, 81, 81, 4958, 175, 6700, 10634, 5346, 10557, 5013, 3279, 81, 3432, 6416, 1505, 8445, 3045, 81, 81]",1
2762960,"[12454, 11414, 9312, 12251, 2]",1
3899493,"[2024, 485, 1, 4683, 9049, 487, 10634, 10242, 10634, 4476, 14207, 12251, 2051, 9077, 81, 96]",0
9214285,"[6845, 10603, 3077, 1701, 9597, 9327, 5969, 4802, 6426, 81, 8928, 10497, 3768, 6963, 1505, 7551, 14294, 6845, 842, 4037, 2333, 2, 2]",1
5688690,"[7561, 3352, 81, 81, 10637, 8600, 12027, 81, 81]",0
5867763,"[8785, 1621, 10603, 3075, 9912, 8785, 6284, 10603, 11693, 81, 2096, 14574, 14294, 10764, 81]",1
9612217,"[6681, 14477, 2045, 9931, 14294, 5373, 10603, 9659]",1
2903014,"[10881, 3270, 251, 4784, 842, 4037, 9077, 6257, 14785, 13823, 8984, 81, 96, 1415, 8601, 81, 81, 2024, 5625, 10667, 12623, 10512, 4189, 81, 111]",0
4824963,"[12536, 2670, 3270, 12090, 9463, 9327, 14705, 3270, 9659, 81, 81, 1194, 11513, 10943, 7347, 10497, 5047, 10634, 12027, 81, 81]",0
9574300,"[6397, 11408, 3852, 9302, 1505, 1032, 3852, 9302, 1505, 81, 96, 3345, 14369, 9967, 2915, 842, 5778, 14360, 3345, 9967, 3037, 9312, 3611, 790]",0
3565699,"[8756, 3852, 11152, 10557, 7819, 9302, 3354, 81, 265, 13935, 12027, 2974, 2233]",1
4998778,"[10636, 3691, 11189, 9116, 1910, 3270, 1229, 9366, 829, 9642, 11189, 10634, 4499, 1910, 3270, 6315, 11967]",1
3141086,"[2021, 1885, 6021, 7194, 1, 2288, 81, 81, 3001, 3852, 4980, 14294, 7272, 8928, 9358, 2698, 3635, 1, 14207, 3354, 81]",0
8170683,"[10242, 10557, 4133, 4683, 11287, 5017, 1361, 1141, 8713, 795, 4243, 14214, 14214, 8444, 10472, 10634, 11338, 8600, 3045, 8928, 10497, 3852, 12606, 6416, 4662, 795, 11459, 3270, 12933, 1, 842, 9839, 7917, 12090, 1141, 8681, 14819, 2620, 3785, 795]",1
3581656,"[9642, 3764, 3852, 9196, 1505, 8062, 3852, 8530, 2203, 56, 1, 9514, 6187, 3852, 11683, 8809, 9188, 3742]",0
870873,"[11841, 2974, 11414, 10578, 10842, 5158, 10779]",1
7116532,"[1, 2502]",0
6365051,"[7311, 10634, 11998, 8567, 11837, 3354, 2717, 3355, 4802, 6040, 81, 81, 1422, 8133, 9327, 11298, 3354, 81, 12090, 10603, 2264, 10557, 11287, 8868, 1361, 1141, 3354]",1
6188124,"[899, 10634, 3001, 5227, 12251, 3045, 81, 117]",1
