id,document,label
7675017,"[3753, 13275, 81, 96, 3898, 2801, 10195, 10557, 7819, 842, 9302, 9312, 3354, 81, 81, 9839, 1260, 1022, 11255, 2, 2, 1442, 10603, 14666, 7548, 10557, 14057, 14294, 1229, 4326, 5133, 4306, 251, 11639, 3405, 1292, 9626, 8595]",0
9152139,"[14057, 10603, 11222, 3270, 1, 4060, 81, 14265, 8605, 1292, 8600, 4476, 5047, 14207, 1505, 8445, 10578, 10557, 14057, 14207, 3270, 1361, 11238, 3852, 5648, 3270, 9302, 3364, 6556, 81, 2915, 842, 8387, 9159, 14057, 14207, 3270, 1361, 11841, 12642, 3852, 4978, 10557, 1972, 3270, 9302, 10578, 81]",0
9885375,"[1, 5663, 333, 1, 1141, 10531, 1, 8158, 9327, 2670, 2745, 6315, 14294, 7729, 4683, 9659, 4802, 5022, 9312, 3379, 1371, 2077, 3045, 333, 2466, 14207, 1371, 9569, 11287, 14207, 7658, 1505, 6187, 4189, 9529, 3852, 11998, 8922, 3285, 45, 13741, 11865, 11934, 9679, 46, 8062, 842, 3001, 4121, 3759, 3364, 14484, 1, 816, 8567, 14974, 1]",1
9240827,"[1973, 6187, 3352, 1701, 2425, 6187, 3352, 10603, 13277, 9529, 9936, 11413, 1371, 6601, 3045, 10634, 9659, 842, 1175, 4037, 9312, 10557, 4326, 842, 227, 3062, 10943, 1371, 8686, 11676, 9618, 8143]",1
8825513,"[11412, 3354, 81, 10423, 14294, 1154, 4672, 9327, 5610, 10195, 2203, 5003, 14207, 5322, 13275, 10943, 12132, 8567, 3270, 9659, 3354, 81]",0
4034387,"[1594, 10603, 1, 493]",1
8174199,"[6391, 14214, 3852, 8576, 9659, 81, 81, 9327, 14900, 81]",0
5724504,"[12308, 14415, 81, 96, 1, 265, 7208, 12525, 3852, 12308, 14207, 3364, 12499, 5483, 14415, 81, 81, 8062, 6939, 81]",0
9677428,"[10637, 8424, 12251, 81, 81, 5727, 842, 1072, 9023, 10557, 1, 14207, 12465, 8866, 2670, 81, 81, 791, 791, 9638, 5003, 11998, 10578]",0
4586180,"[792, 13593, 842, 3355, 2312, 1, 14477, 1, 6250, 792, 792]",0
5627504,"[952, 13183, 842, 9184, 8642, 10825, 4802, 5017, 4133]",1
10092006,"[5047, 3852, 8809, 4038, 5346, 814, 7105, 4189, 10634, 12107, 2203, 11533, 9327, 2546, 6577, 14379, 9659, 4476, 5155, 5047, 14207, 3270, 10858, 4802, 8868, 1391, 3354, 814]",1
4428488,"[9200, 13243, 9327, 14207, 2336, 4408, 6601, 3287, 11450, 11149, 3045, 81, 11949, 9529, 400, 706]",1
9612266,"[11778, 10603, 12454, 5151, 10634, 4232, 2440, 9659, 81, 8642, 6164, 10603, 1, 1701, 8062, 842, 11287, 1, 3782, 9659, 81, 8230, 6688, 1094, 14294, 11534, 4802, 6416, 1505, 2670, 5322, 9087, 2670, 3852, 1, 9327, 6978, 9077, 5475, 14207, 1371, 4049]",1
5949575,"[6861, 842, 11149, 9312, 1935, 81]",0
2598174,"[5588, 7529, 10634, 14198, 350, 1, 10603, 12762, 10531, 10423, 56, 9659, 3270, 552, 1868, 10039, 6085, 81, 96]",1
3922973,"[10130, 6830, 14734, 3443, 12778, 11413, 3038, 792]",1
487953,"[6416, 12251, 4876, 11408, 3759, 1371, 9302, 10578, 816]",0
3817200,"[8976, 1505, 1, 14207, 2203, 2457, 14294, 56, 5462, 14294, 14785, 9659, 10603, 4958, 1, 81, 1, 9335, 56, 1, 7088, 3354, 81]",0
9702353,"[12936, 3354, 12454, 2546, 6416, 7620, 81]",1
391530,"[13664, 14294, 14815, 81, 2911, 12169, 1251, 81, 3881, 10603, 14289, 1701, 8166, 12844, 81, 2096, 11231, 81]",1
639959,"[899, 10634, 4277, 14440, 12251, 3270, 9659, 11132, 81, 149, 13277, 14207, 2203, 4066, 14207, 1893, 81, 157]",1
9845530,"[13961, 10634, 2903, 10531, 10858, 842, 81, 96, 4313, 14207, 1505, 4313, 9284, 9327, 3705, 1737, 4189, 10603, 6703, 14055, 10971, 81]",1
8150341,"[12568, 1, 2974, 11408, 11149, 1371, 6601, 10557, 1361, 10634, 9416, 5741, 10603, 2670, 221, 8160, 14907, 9327, 14910, 9889]",1
77839,"[251, 385, 4802, 6322, 13967, 5042, 9659, 5654, 842, 3524, 10944, 350, 356]",0
6711622,"[7441, 11683, 10781, 1505, 5261, 14946, 3060, 3354, 81, 9529, 3852, 12704, 11287, 14440, 81]",1
6754899,"[15072, 6264, 11998, 8567, 14207, 3038, 81, 81, 7481, 8589, 5322, 5224, 1505, 7208, 2333, 9302, 3270, 1361, 4189, 81, 81, 11784, 12343, 12064, 7347, 14477, 9725, 12251, 4876, 4475, 81, 81, 11784, 81, 81, 11705, 2672, 1361, 4189, 8567]",0
4554100,"[11621, 7105, 15109, 6982, 3270, 1641, 10825, 2045, 3728, 1032, 11513, 682]",1
8640527,"[12308, 14207, 3354, 305, 7593, 5747, 10634, 6416, 2203, 9392, 8809, 11998, 10531, 4234]",0
4922298,"[13922, 81, 111, 3047, 9358, 12737, 2203, 3852, 15115, 9312, 3354, 81, 157]",1
4529846,"[11782, 5003, 3922, 14207, 1371, 14477, 2964, 10531, 6391, 6552, 9302, 3270, 9659, 81, 81, 4306, 11054, 7987, 9659, 81, 81]",0
8657352,"[12437, 2964, 3852, 9302, 1505, 11408, 3852, 9302, 10578]",0
6129762,"[306, 3062, 3611, 6159, 3250, 5676, 9529, 12454, 1, 8670, 11459, 9699, 10634, 12317, 3001, 14207, 11285]",0
5376100,"[9659, 14787, 4065, 3369, 6601, 4171, 81, 81, 1, 5444, 842, 9302, 3045, 81, 154]",0
4189441,[8287],1
2254183,"[12936, 684]",1
10155637,"[5357, 6284, 10557, 6572, 12472, 12251, 842, 8866, 3270, 9659, 1175, 14526, 10557, 4326, 6688, 12267, 2457, 6416, 5326, 3852, 2037, 4891, 7320, 2264, 10634, 4182, 81]",1
7208451,[12634],0
5816170,"[10946, 11513, 10497, 10637, 12454, 8605, 9659]",0
2558002,"[2012, 8189, 3075, 3852, 4187, 1505, 1032, 3852, 11149, 1505, 11683, 11414, 9177, 702]",1
10006916,"[1, 6430, 12425, 14294, 2670, 3852, 3006, 3443, 8255, 12881, 1093, 5310, 4683, 4645, 9659, 81, 81, 297, 3062, 3611, 1691, 3852, 10711, 8266, 10497, 8809, 5022, 9312, 3354, 81, 81, 13592, 14207, 3354, 1141, 10531, 9659, 2670, 11967, 5022, 9120, 81, 96, 3316, 1, 4189, 8567]",0
441572,"[11785, 12451, 14207, 1505, 5520, 11455, 1371, 2466, 14294, 9659, 81, 81]",1
2275277,"[4593, 10603, 8642, 14088, 56, 13434, 11513, 9636, 81]",1
4842015,"[14294, 7671, 10603, 8651, 1505, 3852, 8129, 7577, 4133]",1
8117388,"[1, 402, 587, 675, 6652, 9358, 10171, 9312, 10578]",1
4114293,"[1145, 12536, 12619, 12785, 13857, 4793, 4133, 11159, 1, 7441, 12078, 1, 3852, 11149, 3354, 81]",0
1827431,"[12095, 9327, 3705, 8390, 14294, 9834, 81, 81]",0
9844949,"[9647, 14294, 1594, 2, 12096, 3852, 9469, 11998, 3379, 1]",1
9799991,"[13413, 9529, 81, 81, 3646, 81, 81, 2915, 842, 9443, 4505, 2078, 6108, 5483, 14415, 81]",1
7896731,"[1, 11249, 10603, 5520, 3309, 14415, 10557, 6452, 12030, 3270, 4133, 10634, 3354, 251, 14873, 2848, 8922, 3285, 1, 14512, 9394, 10634, 1391, 12251, 8738, 4552, 11908, 10634, 6761]",0
3604347,[6105],0
3823968,"[7729, 3270, 15061, 4751, 12317, 13823, 10634, 11248, 3354]",0
9235770,"[12455, 11414, 1505, 56, 11479, 11030, 10634, 12454, 11149, 9312, 10508, 11998, 1391, 9177]",1
5578708,"[13444, 9327, 763, 798, 8534, 3270, 9967, 3037, 9312, 3611, 350]",1
9310527,"[13978, 3154, 1371, 12122, 8936, 4189, 10531, 6967, 842, 10944, 350, 8670, 7105, 7347, 12035, 11513, 10634, 4533, 12454, 1145, 2130, 1, 81, 81, 1187, 7548, 9302, 1505, 12892, 9392, 2024, 15023, 8114, 9672, 12132, 8868, 8922, 10474, 12197, 6021, 9327, 1072, 5047, 3852, 8809, 4037, 3270, 8062, 4242, 333, 4242, 14294, 11724, 12656, 10603, 7235, 3270, 13969, 14294, 7709, 9725, 13872, 4476, 7347, 14526, 3285, 791]",0
9557176,"[11784, 13966, 6404, 4538, 11967, 9303, 12030, 2333, 333, 13966, 11009, 2445, 2944, 842, 11009, 5380, 1390, 3354, 10529]",1
9446626,"[8945, 12737, 3355, 4218, 3285, 81, 111, 9912, 81, 111, 1, 3270, 9158, 14415, 10497, 4304, 5322, 279, 34, 12317, 1, 4487, 176, 34, 3045, 81, 9912, 81, 96, 12454, 5047, 10634, 8809, 2745, 11676, 3045, 81]",0
9232667,"[14311, 9327, 2333, 10634, 2848, 10557, 9659, 4476, 7347, 14425, 1]",1
4117967,"[791, 5838, 9327, 6700, 5706, 791, 175, 3611, 3038, 792, 791, 9463, 842, 2052, 1505, 7071, 2670, 791]",1
9437301,"[9626, 14787, 6416, 5322, 8822, 6416, 1505, 13978, 9881]",1
9695300,"[5588, 5047, 10634, 14198, 14440, 350, 357]",1
8055802,"[9682, 5003, 6572, 14275, 5375, 13031, 4189, 9116, 11683, 3625, 14294, 9529, 9327, 3552, 9327, 7681, 10634, 2665, 1361, 1141, 8143, 81, 9569, 3852, 8062, 3852, 1, 10603, 12936, 842, 4055, 4234, 14425, 1032, 10634, 9366, 14275]",0
3225231,"[13757, 4133, 6430, 5483, 14294, 14353, 14294, 9659]",0
3758996,"[10643, 5695, 682, 892, 1371, 11159, 1505, 11069, 3270, 9659]",0
1231941,"[6075, 13422, 3270, 12486, 1, 9489, 10557, 10333, 13496, 3354, 81]",1
10012140,"[14337, 4683, 2879, 10603, 9659, 81, 81, 12090, 10603, 2863, 1739, 1141, 10531, 1292, 11607, 8809, 2735, 1505, 9819, 10146, 1701, 6182, 6495, 5003, 10557, 8752, 5078, 2670, 1371, 2086, 12251]",1
7482153,"[9968, 9718, 2]",0
1993744,"[6533, 5003, 14415, 81, 81, 4994, 6051]",1
8683489,"[9074, 842, 7194, 10497, 976, 81, 13978, 10634, 3001, 3154, 3354, 81]",0
8483548,"[9982, 4735, 4683, 12623, 10531, 10858, 3270, 350]",0
10107826,"[2012, 8234, 10102, 842, 11998, 8567, 14526, 3782, 7671, 56, 5047, 14379, 7819, 9302, 3270, 6869, 6430, 2670, 3270, 10643, 3728, 11413, 9312, 3285, 81, 81, 3354, 4189, 10634, 9659, 3270, 10038, 14207, 3742, 81, 90, 814]",1
6436560,"[5694, 81, 7346, 842, 14207, 1371, 5013, 3270, 9675, 1141, 8143, 81, 81]",1
9447916,"[396, 2, 1030, 3352, 12936, 2, 493]",1
5495022,"[13552, 9912, 4702, 4802, 11287, 7465, 9312, 3354, 5009, 9327, 11149, 9159, 3270, 14666, 7548, 10634, 4391, 3354]",1
10273581,"[8881, 1, 12936, 4683, 10634, 7056, 1505, 7106, 7989, 1371, 2738, 9659]",1
8475438,"[8239, 174, 10531, 9235, 11414, 1371, 6601, 3285, 8239, 221, 3270, 12454, 11662, 10634, 8809, 842, 3045, 81, 9188, 3270, 12793, 14207, 3355, 3852, 1422, 10531, 1, 4278, 1434, 10634, 2670, 3270, 6148, 11683, 8309, 10634, 2670, 1, 81, 111, 13978, 7663, 7936, 11639, 10531, 9302, 10570, 81, 96]",0
5095160,"[1030, 10634, 244, 10697, 81]",1
10277241,"[3001, 3001, 11413, 9177, 3432, 6416, 1505, 8445, 9177, 14264, 12556, 2]",1
9025431,"[9146, 4326, 4475, 2065, 11414, 1371, 6556, 161, 12217, 1676, 10531, 2918, 3354, 12936, 2153, 265, 3270, 11967, 8605, 4234, 791]",1
9566485,"[8855, 7061, 81, 8855, 7061, 81]",0
9617785,"[14798, 14294, 13189, 2053, 2964, 10557, 12309, 10603, 2632, 81, 14294, 3051, 10603, 4824, 12778, 10634, 9659, 3270, 9955, 11268, 10603, 8636]",0
3257148,"[259, 3062, 12610, 11533, 9327, 10636, 6418, 9967, 10171, 9312, 3290, 12267, 6416, 3316, 10927, 6725]",0
5839778,"[10586, 10634, 3001, 11998, 8922, 3782, 81, 2096, 4066, 7105, 1701, 1, 842, 8650, 3354, 81]",1
5471619,"[10102, 2691, 11697, 9327, 3270, 8809, 5116, 3270, 9659, 81, 96, 6907]",0
9294707,"[12454, 11414, 3742, 81, 4066, 6284, 6601, 3285, 3728, 6416, 1505, 8445, 3354, 81]",1
8640931,"[11127, 9305, 15030, 12551, 10531, 8160]",0
8300830,"[12574, 11397, 5077, 9177, 1]",1
10040533,"[2879, 9659, 3038, 81, 111, 5254, 3354, 6187, 3852, 3653, 3852, 6720, 3852]",1
5788548,"[3646, 3646]",1
7436405,"[12145, 4706, 4339, 9327, 6601, 9090, 6397, 3354]",0
9826193,"[11782, 1701, 3270, 11607, 3405, 2964]",0
10024491,"[2670, 3852, 13239, 10603, 9529, 9327, 175, 11639, 5030, 81, 81, 9510, 14310, 1701, 3540, 5720, 10531, 10711, 7136, 10634, 11516, 14207, 1371, 14057, 4051, 1371, 12704, 10102, 2691, 10603, 14666, 1701, 3270, 3403, 3379, 7347, 10634, 4129, 3270, 9659, 81, 81, 6680, 10603, 1, 81, 81, 5260, 3354, 81, 81]",1
8516310,"[9659, 1141, 10531, 4133, 4487, 14057, 3852, 7548, 9327, 12642, 12251, 8866, 3280, 81, 14294, 14873, 14294, 14873, 842, 5373, 9659, 6430, 11413, 3354, 12446, 81, 111]",1
10013487,"[10634, 11998, 10531, 4375, 10557, 81, 111, 10718, 5060, 3038, 334]",0
10007365,"[13978, 10634, 3001, 2903, 10578, 790, 15061, 4751, 1505, 8062, 3852, 11998, 10537, 12783, 8230, 1701, 2632, 10634, 9302, 9159, 3001, 1963, 14207, 1371, 5013, 3045, 794]",1
10043022,"[10881, 7406, 9007, 6509, 1371, 14942, 4031, 739]",1
9129177,"[1938, 842, 2203, 11533, 13110, 9912, 7328, 9327, 6861, 4683, 10634, 9659, 4802, 6416, 1505, 2670, 7406, 2162, 1, 10557, 1320, 10557, 4326, 1, 2666, 14223, 1701, 1, 1371, 6724, 3782, 5905, 10634, 7352, 81, 6299, 222, 9416, 3062, 10634, 12287, 3045, 81, 96, 2012, 13110, 842, 7352, 81]",1
9827319,"[9912, 8666, 3852, 5380, 3270, 1, 7302, 4683, 6516, 2205, 14379, 5003, 14294, 6051, 1958]",1
837728,"[9921, 9510, 10841, 56, 56, 56, 56, 56, 8984, 12556]",1
8865423,"[9714, 9327, 6533, 4326, 3270, 5463, 3285, 56, 12267, 6416, 3317, 3728, 1032, 10634, 3045, 816, 13741, 4958, 9327, 3075, 842, 12454, 1032, 11513, 10634, 9312, 9177, 81, 96, 12267, 10634, 8943, 10603, 942, 4802, 1, 1371, 8691, 2203, 5003, 14207, 3045, 81]",1
9830577,"[12855, 9659, 2768, 4189, 9159, 6572, 9460, 10634, 2848, 3270, 10637, 2546, 6577, 14415, 2]",1
8680819,"[9967, 6601, 10560, 8445, 10531, 81, 81, 13070, 12669, 1391, 12317, 11683, 6397, 3045, 81, 5891, 2632, 2457, 10134, 14207, 1505, 10927, 3852, 11287, 8809, 4037, 1505, 4958, 2457, 2264, 5003, 2713, 12251, 3270, 81, 96, 6416, 12251, 5047, 1320, 14942, 4037, 3270, 9659, 3270, 12783, 10634, 3045, 81]",0
8883694,"[13978, 10634, 9197, 14226, 2903, 2336, 175, 11639, 12155, 81, 81, 9434, 1799, 10531, 9673, 13978, 10634, 9967, 10634, 5406, 11009, 5380, 1391, 3354, 81]",1
9250283,"[11683, 11683, 650, 11542, 842, 8581, 3354, 2, 3]",0
6774376,"[1, 11998, 8567, 14477, 6601, 3761, 56, 12308, 14207, 1505, 11408, 3852, 9302, 3038, 81, 96]",0
10161345,"[14781, 6364, 8112, 7263, 3352, 10531, 12107, 12251, 8866, 3280]",0
6726820,"[9806, 12979]",0
6411102,"[1, 9953, 9529, 10228, 13236, 10634, 9166, 1229, 9007, 350, 9529, 4802, 5483, 14207, 3270, 1229, 9007, 816]",0
5013640,"[3075, 12176, 12570, 3354, 790]",1
9308594,"[13978, 2859, 7105, 4189, 10531, 9085, 2141, 9358, 6509, 1361, 11009, 350, 7443, 9358, 3852, 1175, 14526, 2670, 350]",0
4660363,"[8599, 10603, 2130, 1113, 13526, 10754, 4339, 9327, 2329, 10634, 9302, 3038, 790]",0
5707558,"[8567, 3728, 9953, 10557, 1, 1, 4476, 6643, 4326, 8868, 8567, 6601, 9171, 14526, 3354, 81]",0
8825619,"[8011, 13823, 10634, 3002, 4443, 2203, 4339, 9327, 6416, 5326, 8355, 5003, 14526, 3354, 2024, 11609, 11513, 10943, 1691, 9659, 3250, 10497, 11553, 14294, 3250, 9659, 6430, 9443, 9328, 6404, 10557, 12030, 3270, 7105, 4189, 4339, 9327, 13525, 3154, 10531, 6404, 10634, 5069, 9327, 8809, 4189, 9312, 3354]",0
1894132,"[11609, 11513, 10943, 1, 13275, 9659]",0
8126720,"[3859, 5588, 9659, 11009, 792]",0
8146869,"[455, 12936, 10603, 5346, 10763, 1, 1701, 6849, 4802, 14207, 3270, 7105, 10634, 11149, 3381, 81, 96, 364, 2193, 10557, 375, 2193, 9327, 10167, 14207, 3270, 10087, 4802, 1, 12251, 5074, 8158, 3354, 81]",0
489393,"[9015, 81, 81, 9910, 5952, 10634, 4037, 1505, 8445, 9312, 3782, 1371, 2990, 350, 350]",0
4047883,"[11683, 10409, 14207, 5318, 10102, 9328, 3432, 14294, 6284, 7347, 14440, 6416, 1371, 14207, 3270, 5352, 3477, 81, 96]",1
5733066,"[2801, 5771, 6932, 1154, 842, 9967, 13232, 3759, 12251, 350, 808, 6416, 3270, 2924, 14294, 6284, 3852, 8809, 10195, 9312, 3354, 81]",0
6021397,"[10423, 14294, 4234, 14265, 5694, 7336, 9659]",1
8759036,"[4994, 12986, 10531, 2698, 6533, 5003, 14526, 9077]",0
7517009,"[221, 4236, 10944, 81, 81, 791]",1
4807316,"[9659, 3270, 1145, 11972, 6129, 10966, 81, 81, 1, 81, 96, 12783, 6601, 3285, 11683, 10781, 3354, 81, 11216, 5787, 10634, 1391, 12251, 350, 350]",0
7929196,"[11450, 2848]",1
9054554,"[9471, 842, 9694, 3379, 1371, 10634, 9659, 12942, 11383, 81, 13110, 842, 13005, 14440, 12201, 6601, 3285, 10637, 5690, 9077, 10634, 842, 9302, 10578, 81, 96, 8428, 3611, 10943, 2670, 9328, 3852, 10423, 14207, 1505, 8809, 5116, 3379, 1229, 81, 96]",0
8195926,"[10201, 11355, 10531, 251, 56, 265, 11355, 7061, 10634, 1505, 2701, 3270, 11683, 11414, 12251, 8866, 1505, 12308, 14207, 3354, 81, 11924, 10557, 5718, 14787, 8254, 1505, 11408, 3852, 9302, 3270, 10711, 11924, 13275, 3270, 11784, 2113, 5022, 11159, 81]",0
2504572,"[10634, 9659, 842, 13978, 10634, 3154, 10531, 10858, 4802, 5380, 1391, 9077, 81, 81, 826, 81, 826, 330, 330]",0
9008584,"[9116, 10634, 9659, 4802, 6416, 1505, 11479, 13978, 10634, 2735, 12251, 81, 96, 2151, 10845, 11352, 842, 5690, 11105, 350]",0
7406861,"[12556, 11413, 9177, 2, 1958, 1958, 1958, 2]",1
2935792,"[12556, 11414, 3354, 2, 3, 2413, 56, 10634, 14214, 56, 14294, 11423, 56, 11664, 56, 1, 1830, 3352, 56, 1, 5635, 14889, 3352, 56]",1
4038645,"[9659, 4802, 6416, 1505, 13978, 11513, 3270, 7105, 10497, 11683, 10927, 14207, 2203, 15113, 9659, 2, 5868, 9327, 8868, 5870, 7346, 10634, 5045, 10532, 350, 2, 814]",0
9168850,"[9659, 842, 12591, 889, 3250, 10634, 3354, 81, 11562, 11513, 10497, 2024, 13969, 14294, 9659, 81, 12058, 13421, 13443, 10059, 81, 81]",0
