id,document,label
7618275,"[13242, 9789, 749, 9936, 5260, 8389, 749, 1, 3352, 3013, 3013, 6630, 749]",1
9407624,"[7242, 10634, 4538, 10736, 10603, 8129, 9485]",1
6180067,"[3304, 9090, 1, 3341, 9328, 251, 11639, 10557, 12125, 81, 96]",0
6031779,"[11924, 1299, 9489, 10531, 9508, 1]",0
8046715,"[174, 11639, 3852, 8582, 3354, 81, 3001, 14353, 14477, 13978, 1, 81]",0
6231943,"[2632, 10634, 3001, 1]",1
8030109,"[12454, 3304, 9077, 6257, 2012, 4189, 81, 6416, 1505, 11149, 3270, 2670, 3852, 3304, 9077, 6257, 2264, 81]",0
4843110,"[1312, 14207, 1505, 1, 14207, 3354, 81]",0
9585039,"[10711, 9659, 11683, 8387, 3354, 81, 14591, 14294, 8062, 9327, 9240, 1, 10557, 5517, 14294, 11355, 4189, 81, 2078, 11166, 11513, 10634, 12251, 3852, 8866, 1505, 13729, 11413, 12251, 3852, 8866, 3354, 81, 2818, 14294, 2964, 4189, 4683, 860, 12642, 11149, 9159, 8668, 10611, 3852, 9302, 3354, 81, 6495, 350, 2018, 10531, 11210, 9327, 3705, 13789, 10634, 3354, 81]",0
8479834,"[8567, 4550, 8183, 1, 3316, 706, 10881, 4499, 1175, 14207, 1371, 4048, 1292, 4133, 12037, 10603, 13493, 3778, 10945, 350, 7347, 14379, 1361, 10557, 5046, 3788, 12030, 3270, 11998, 10531, 11268, 10634, 3045, 81]",1
5176529,"[251, 385, 4683, 6509, 7105, 10531, 9936, 8836, 81, 3985, 2740, 8936, 4189, 3821, 1505, 1080, 3355, 3270, 11683, 2902, 683]",0
10269463,"[5047, 1141, 12251, 3852, 8866, 10531, 9659, 11105, 81, 1]",0
3317253,"[1, 10603, 9644, 4189, 81, 111]",1
1468821,"[2172, 81, 119, 2629, 14207, 3354]",0
9098728,"[4939, 2457, 4277, 14440, 12251, 3045]",1
9804254,"[2267, 56, 8133, 56, 7367, 2096, 12116, 81, 10946, 10603, 9505, 7746, 9327, 1237, 14294, 14217, 10603, 10147, 11513, 1, 842, 3235, 12251, 3270, 9659, 81, 13729, 9149, 10603, 9489, 10557, 5131, 10531, 9443, 10603, 1, 9912, 1, 4728, 10634, 10981, 11513, 10634, 3354, 81, 10983, 10557, 7208, 5326, 2058, 11945, 842, 4053, 81, 9638, 9704, 10634, 3354, 2]",1
7056054,"[2801, 11414, 3785]",1
6768950,"[8534, 3354, 2]",0
10270560,"[175, 6700, 6416, 3355, 2504, 6260, 81, 96]",0
5817245,"[174, 13935, 10531, 9460, 3852, 11149, 1505, 11998, 8922, 3285, 81, 81, 221, 13935, 10531, 5694, 81, 81, 251, 13935, 10557, 10331, 1, 9327, 12272, 12251, 8866, 10578, 81]",0
7847105,"[13139, 174, 10634, 3001, 11414, 9159, 5917, 10828, 6601, 12317, 81, 81, 1145, 11966, 331, 174, 11639, 12780, 9077]",0
8540526,"[11241, 13966, 4538, 10946, 4189, 10634, 11642, 4802, 1, 6161, 10497, 5013, 3038, 81, 8509, 8202, 3270, 9659, 7746, 7234, 5534, 10943, 38, 13618, 38, 12778, 56, 2118, 13091, 14207, 1371, 11287, 12532, 1691, 6051, 9659, 10603, 1338, 10634, 3354, 81, 5357, 13935, 10634, 2895, 1505, 5357, 13935, 10634, 9319, 14207, 3379, 5047, 10634, 5570, 14379, 11676, 4683, 81, 81]",1
743933,"[9463, 9327, 3705, 1, 6288, 9249, 2457, 14379, 1361, 10944, 81]",0
5822624,"[12429, 14207, 1505, 7031, 1032, 5374]",0
167664,"[12308, 14294, 9659]",0
10015132,"[10131, 1946, 10087, 15100, 1]",0
733972,"[13777, 842, 7348, 3038, 350, 5337, 4189, 10634, 5408, 5017, 9166, 9659]",0
2726266,"[10634, 9659, 12090, 10634, 8279, 1, 10634, 8600, 1505, 1, 11132, 81, 96, 3047, 9358, 11775, 1, 14440, 12030, 8433]",1
335463,"[8425, 10634, 3077, 10603, 221, 11639, 14207, 12317, 11412, 1505, 9167]",0
8185889,"[13057, 1969, 9358, 2738, 6187, 4189, 10603, 6289, 13935, 10634, 4541, 2670, 13057, 1969, 6430, 13277, 7548, 10557, 3728, 3037, 9159, 6171, 11310, 10507, 6556, 791, 791]",1
6182155,"[6654, 1932, 9668, 1, 1, 4153, 3117, 10497, 8868, 1371, 4048, 11268, 10557, 1422, 5005, 3354, 81]",0
4704944,"[10634, 9659, 3270, 5699, 10825, 14207, 4664, 1229, 2990, 81, 81]",0
6093967,"[1, 9358, 3038, 3038, 13106, 8246, 5224, 1505, 13307, 12496, 4048, 7142]",0
9658138,"[13757, 9358, 14440, 12030, 2336, 6601, 3285, 8625, 11967, 9261, 1799, 2336, 6416, 1505, 11149, 9312, 3285, 379, 842, 9722, 2504, 1141, 8681, 9722, 9659, 10944, 14207, 1505, 12871, 6601, 3737, 238, 3062, 791, 14514, 2469, 3146]",0
10162069,"[8664, 7347, 9305, 13978, 8809, 6416, 1505, 9659, 4802, 6416, 3355, 4958, 9394, 9358, 7681, 3927, 3270, 1320, 3246, 3270, 2915, 5400, 10634, 9618, 3354, 81, 96, 5357, 6284, 10557, 6572, 12472, 12251, 8866, 1505, 6533, 7819, 11149, 3270, 9659, 816, 3479, 2770, 8202]",1
10145149,"[12454, 1030, 8520, 12117, 1505, 8445, 3354]",0
3351964,"[9714, 9327, 6601, 9090, 1, 10634, 1, 12251, 4234, 7375, 14294, 2284]",0
8512425,[1],0
2354959,"[7729, 842, 11998, 3038, 81, 126, 11890, 4189, 3852, 11414, 1505, 792]",1
7062525,"[174, 11639, 12132, 1229, 9618, 12251, 5003, 10531, 10757, 13881, 10634, 4509, 54, 174, 11639, 56, 14294, 6187, 10603, 4958, 11268, 10634, 4509, 54, 174, 11639, 14477, 251, 11639, 12125, 81]",0
8837557,"[5483, 6583, 11676, 10603, 14591, 14294, 9569, 81, 9166, 1879, 1701, 1646, 8809, 4037, 3270, 7534, 81, 11408, 3852, 9302, 1505, 1032, 3852, 9302, 3354, 81]",0
7708500,"[13978, 11906]",1
9731082,"[9967, 10883, 6601, 10560, 81, 96, 12454, 12936]",1
5089985,"[11847, 11986, 10634, 8685, 81, 111, 11287, 5017, 8202]",1
9617427,"[8698, 56, 10849, 7969, 81, 96]",1
1624767,"[8664, 14198, 9302, 9077, 7945, 4608, 2437, 81]",0
2411915,"[3859, 4867, 3270, 10634, 9659, 4802, 5588, 7347, 10557, 937, 1505, 5022, 9312, 10560]",0
2474907,"[1958, 1958, 1958, 6339, 1958, 4546, 265, 3852, 2738, 3811, 9258, 1, 2549, 1]",1
8166000,"[5741, 3270, 1, 11149, 12251, 8866, 8567, 56, 8007, 5022, 9077, 842, 3270, 1229, 9007, 81, 11998, 10531, 5741, 4802, 5022, 4676, 81]",1
7690604,"[5047, 10634, 14198, 14440, 350]",1
7171131,"[11413, 9177]",1
4101454,"[14233, 11988, 1, 2670, 14440, 14712, 4189, 8567, 1, 45, 341, 14438, 46, 1, 4476, 792]",0
8936646,"[9962, 5003, 10497, 3852, 175, 11639, 5030, 81, 11333, 10634, 8809, 2753, 11846, 8691, 3045, 81]",1
8494715,"[5047, 3852, 8809, 4037, 3270, 8401, 1420, 9327, 13242, 13850, 10603, 1, 4802, 14819, 4385, 3279, 8243, 4802, 5589, 14207, 3270, 5999, 10603, 10654, 11513, 10943, 8401, 13961, 10531, 11683, 10587, 4717, 10603, 10952, 10634, 10617, 7981, 11676, 11132, 3174, 6572, 9200, 3270, 8884, 648, 175, 9327, 9870, 11676, 842, 8600, 9312, 3354, 6559]",0
9489227,"[8062, 842, 9041, 5322, 9529, 4802, 11287, 14484, 14385, 8595, 350, 1929, 12762, 11101, 2990, 350]",0
6719426,"[6416, 3782, 1229, 2632, 2457, 6577, 14323, 7347, 9327, 3354, 6601, 8143, 81, 96, 8545, 11282, 14294, 11355, 3430, 81, 96, 7846, 1723, 9358, 10603, 2327, 10667, 11414, 3270, 10024, 842, 11607, 9302, 10578, 81, 96]",0
8879764,"[13158, 4499, 11945, 14207, 5322, 10927, 14207, 1391, 3285, 56, 2012, 11917, 3852, 9302, 3354, 81]",0
7302423,"[8791, 9196, 1371, 5674, 3038, 829, 4601, 9358, 2735, 3270, 5305, 13693, 842, 2753, 11967, 2077, 3354, 81]",0
10141039,"[2546, 6577, 14207, 3270, 9659, 4958, 10634, 11683, 7681, 2662, 1505, 8207, 4189, 10603, 14207, 81, 96, 1226, 3486, 1505, 6416, 11159]",1
9885513,"[12454, 11408, 12486, 796, 5032, 5032, 2]",1
5164035,"[6533, 5003, 14294, 9659, 10943, 1361, 1141, 10578]",1
3536966,"[9463, 10603, 4936, 10531, 1008, 2, 2]",0
8713854,"[1187, 7548, 6681, 81, 96, 9319, 14294, 12133, 81, 96, 9322, 2]",0
9927131,"[7791, 9016, 11513, 10943, 9569, 1701, 8062, 4683, 13040, 12030, 3270, 11166, 11513, 10943, 9659, 11030, 7061, 81, 96]",0
4640757,"[11783, 11149, 8713]",1
3591129,"[5357, 6284, 10557, 5893, 5261, 9659]",1
9968140,"[11397, 1]",1
9644046,"[251, 4784, 13275, 9659, 1141, 3354, 81, 1879, 3852, 2077, 1505, 2964, 3852, 2077, 1505, 10636, 5690, 14207, 11174, 1313, 81, 81]",0
8654077,"[14578, 3033, 3270, 3653, 9912, 9569, 81, 306, 3062, 3611, 9659, 1141, 10531, 12911, 7982, 10557, 1569, 14207, 3270, 10858, 842, 5599, 11009, 2632, 2457, 10927, 5483, 14207, 1391, 3354, 81]",0
8715423,"[10878, 13378, 81, 96, 2096, 319, 3062, 3611, 10603, 8191, 10557, 10718, 1023, 11513, 10497, 11287, 14057, 14294, 9659, 3852, 4173, 12251]",1
7344356,"[11397, 5860, 3285, 9967, 13978, 10634, 296, 10634, 2990, 64]",1
10025734,"[12783, 10423, 14207, 3364, 7347, 14526, 3285, 6187, 4189, 10634, 11287, 14207, 1505, 3205, 2756]",1
8952090,"[11408, 3852, 11149, 9312, 12317, 5618, 10667, 1032, 7980, 9659]",1
7329560,"[3521, 14207, 3316, 3001, 3001, 11998, 8922, 9177, 1938, 842, 842, 2203, 11533, 9327, 11998, 10531, 9659, 6416, 1505, 842, 10006, 816]",1
9232106,"[6268, 4831, 174, 81, 9659, 6268, 4831, 6416, 2203]",1
5530988,"[11952, 10195, 2342, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 18]",1
3838727,"[1226, 2047]",0
10219014,"[174, 11639, 12525, 9659, 3270, 8600, 12317, 305, 11639, 12525, 3270, 8605, 4234, 81, 96, 3001, 14666, 7548, 9302, 3270, 13183, 81, 96, 6187, 4189, 9529, 3270, 11998, 8922, 3285, 1067, 11662, 10866, 10531, 8809, 4049, 81, 96, 7185, 11513, 9039, 4476, 3354, 4012, 14440, 12202, 14207, 3270, 1293, 350]",0
9467191,"[1, 14440, 3157, 10531, 12504, 2508, 3852, 2549, 6605, 2203, 8387, 12317, 7130, 1167, 8158, 14207, 1505, 6127, 175, 8158, 9327, 12738, 8936, 1457, 14207, 1371, 14207, 1505, 10856, 2457, 1, 3270, 1, 1142, 6145, 2479, 3316, 4189, 10634, 6213, 3728, 1, 2804, 81]",0
1232330,"[11642, 2908, 6416, 11159, 9099, 2457, 842, 2670]",0
8638841,"[9659, 4802, 6430, 2903, 10938, 10531, 12073, 842, 2670, 9912, 1, 3134, 8143, 81, 9219, 6882, 14294, 8171, 9327, 6882, 14294, 11370, 9358, 12279, 3782, 7105, 11030, 7819, 11149, 1391, 3379, 7347, 1701, 14416, 10006, 81, 9659, 11287, 6601, 8143, 81, 5373, 10601, 14425, 81, 1037, 14425, 81]",1
5159833,"[2386, 842, 5102, 9659, 12159, 14374, 81, 96, 2386, 7007, 1505, 11567, 10199, 3782, 81, 96]",0
4508556,"[3739, 4310, 7613, 9074, 4026, 12317, 4133, 9912, 14416, 14526, 3782, 222, 3611, 12892, 7348, 2924, 6023, 3354]",0
9653294,"[9912, 175, 11639, 10497, 2796, 14207, 3270, 7342, 4189, 10531, 12454, 5690, 2990, 787]",0
2601309,"[1, 1, 6992, 12251, 4876, 1, 6021, 1, 14207, 12251, 4876, 6326, 12389, 1, 7059, 12251, 4970, 1, 886, 8528, 12251, 4876]",1
5377647,"[3013, 11408, 9312, 3354, 682, 15123, 4408, 6416, 1505, 8445, 9077, 81, 96, 790]",1
3142407,"[7791, 11408, 9302, 3354, 81]",0
9463932,"[11936, 10423, 14415, 296, 7593, 10925, 9145, 9328, 13005]",0
7550390,"[2024, 8534, 9659]",0
3955397,"[11413, 9312, 3354, 81, 117]",1
7721383,"[12454, 3646, 10943, 9659, 9007]",1
3841806,"[9547, 7234, 836, 9912, 2026, 10603, 7234, 10557, 12238, 3270, 1, 81]",0
5372066,"[10102, 7791, 6861, 9659, 3270, 1175, 9715, 9659, 9327, 3037, 12251, 5074, 8158, 3354, 81]",0
489315,"[10634, 9659, 842, 14310, 1, 1737, 350, 350]",1
5428789,"[12855, 10603, 2768, 9327, 11210, 10603, 14541, 10557, 4039, 8567, 6533, 7819, 11149, 3270, 8160, 10634, 4037, 9312, 3354, 81, 96, 5969, 81, 111]",1
5089236,"[12454, 10637, 8600, 3354, 81, 111, 13741, 6639, 3270, 7762, 682, 10643, 5690, 2990]",0
10021905,"[5583, 3354, 81, 12169, 9358, 5003, 11072, 3782, 11030, 10634, 4475, 13092, 14379, 7819, 9302, 3354, 81, 12267, 7594, 1, 9358, 3852, 10711, 11030, 4189, 10634, 11069, 1505, 11149, 10557, 2504, 3354, 81, 81]",1
4167970,"[1, 14702, 9659, 3270, 9250, 2201, 11513, 10634, 1935, 81, 11967, 10423, 14207, 12317, 2012, 11639, 10634, 11998, 3354, 795]",1
5537438,"[373, 606, 1, 1, 708]",1
5219234,"[11517, 14294, 9852, 56, 11517, 14294, 1, 81, 13214, 5037, 11998, 10531, 1, 10603, 9659, 4189, 81]",1
3105541,"[4896, 842, 9109, 9463, 11009, 14714, 9327, 6509, 1420]",0
9292776,"[10881, 10634, 1274, 10531, 9134, 5318, 15072, 10557, 9074, 14207, 3270, 6315, 10557, 8868, 1371, 4037, 9312, 1505, 56, 3493, 14294, 5101, 4802, 7792, 10497, 1044, 1, 3270, 6143, 2457, 1, 3354, 81, 2768, 4189, 1505, 4884, 1, 3364, 350, 2015, 10102, 842, 8756, 3794, 1, 9312, 2203, 4339, 10634, 3354, 81]",1
2819731,"[10637, 4408, 10295, 6379, 9659, 2990, 81, 81, 10643, 7106, 10634, 2990, 81, 81, 790, 1374, 12911, 6992, 1, 81, 81, 786]",0
8277535,"[9648, 6351, 9327, 1, 11149, 9171, 5003, 14379, 9659]",0
8619237,"[12698, 11088, 12936, 10603, 10016, 4683, 4936, 10603, 13984, 9912, 10983, 10603, 14541, 10557, 3246, 1371, 14440, 12030, 3270]",1
9619630,"[14310, 11586, 10634, 2735, 3285, 10639, 6992, 1505, 8445, 2990, 350, 350, 11514, 1941, 10497, 1, 1941, 929, 3270, 1229, 6418, 6772, 14477, 5483, 6416, 1391, 3742]",0
1193342,"[9967, 10711, 9659, 4802, 11808, 14526, 10560, 350, 356]",0
9846340,"[6495, 9327, 3705, 1602, 1701, 8133, 10634, 3354, 81]",1
5616479,"[6935, 2740, 2233, 14526, 1361, 5003, 2964, 10634, 9302, 10578, 5320, 10634, 12272, 5322, 2284, 9358, 11156, 9659, 11105]",0
8827560,"[11683, 12308, 14207, 1505, 11412, 3354, 81, 81, 11299, 2735, 3270, 6932, 1701, 1, 14088, 6416, 3270, 2790, 10497, 6601, 10578, 81, 96]",0
6855703,"[9936, 11450, 2670, 10006, 682, 10801, 3352, 12979, 816, 5392, 7346, 13610, 10497, 1559, 14379, 4326, 3013, 3013, 5258, 81, 9529, 12454, 11287, 14207, 8158, 3270, 4234, 10006, 2, 2, 7446, 10531, 9938, 1999, 1893, 795]",1
9921195,"[9460, 11683, 9751, 2848, 3280, 5187, 9529, 1, 1, 3270, 11128, 5406, 14214, 14214, 5758, 14207, 1371, 9529, 11683, 11287, 14321, 2096, 4408, 14214, 9636, 10634, 3001, 10781, 3354]",1
9890175,"[9463, 3270, 8458, 10944, 9416, 350, 814, 81, 814, 10927, 14379, 7819, 9302, 3270, 11277, 14415, 1374, 9973, 14143, 3270, 2095, 7058, 3611, 3290]",0
7942805,"[10983, 10531, 7505, 14207, 3270, 1361, 10944, 7505, 3599, 3270, 1361, 10944]",1
9508143,"[9529, 56, 8178, 56, 9571, 3354, 5260, 3354, 2, 8241, 4794, 10634, 10927, 8809, 4060, 81, 81]",1
4778383,"[11414, 3354]",0
5448886,"[12892, 6652, 1187, 7548, 10634, 2031, 9302, 9077, 6473, 7416, 1, 1739, 842, 4037, 3270, 6652, 5003, 2284, 9327, 2848, 3280]",0
9582813,"[10634, 9659, 4802, 10884, 6416, 3381, 81, 81]",1
5362610,"[1737, 5532, 81, 2024, 2980, 3540, 2203, 81]",0
9493023,"[1, 4802, 12000, 3270, 10553, 1090, 10603, 12978, 3852, 9480, 3405, 8791, 1701, 3403, 12251, 8866, 3354, 81, 2329, 3852, 9302, 1505, 3262, 14294, 12460, 81, 81, 1, 8041, 350, 81]",0
8616008,"[1786, 1695, 10634, 4538, 7729, 3852, 9659, 9327, 11408, 4802, 3728, 14440, 12030, 3270, 4234, 81]",1
2861863,"[3001, 11413, 9312, 9177]",1
9248276,"[11683, 12534, 9327, 1062, 4408, 1062, 81, 8062, 3270, 4096, 12562, 13079, 1505, 11683, 9571, 10634, 3625, 14526, 3782, 9659]",1
9822552,"[10745, 4802, 6416, 5322, 1, 3316, 8035, 842, 4037, 1505, 8445, 9077, 14207, 3270, 8166, 8751, 7350, 81, 8425, 10875, 9327, 10745, 842, 11149, 9312, 2688, 81, 81]",0
5526386,"[7791, 6533, 5003, 14526, 3285, 4987, 10557, 8528, 3270, 1292, 5703, 350]",1
8562032,"[10718, 4022, 7989, 1505, 1, 10531, 9659, 4802, 6416, 1371, 4037, 9159, 2266, 3045, 682, 7105, 10603, 1, 1701, 7313, 10603, 11222, 4728, 7149, 9358, 5022, 9077, 12251, 3270, 1009, 10557, 3566, 9659, 9327, 10006, 81, 2670, 10603, 10045, 4339, 9327, 12066, 9327, 7299, 4802, 12030, 1505, 11149, 3270, 1292, 8609, 14294, 6284, 7347, 14207, 1371, 4035, 3045, 81, 8724, 4189, 1701, 6416, 5322, 11998, 10557, 1229, 1141, 8713, 81, 13005, 14425]",1
2033676,"[10919, 842, 10171, 1361, 1141, 3354, 81]",0
5785148,"[1598, 56, 8984, 56, 8062, 56, 9569, 81, 96, 5690, 14214, 11775, 4048, 1371, 9302, 3270, 9659]",0
9602746,"[12454, 9936, 2588, 11829, 13722, 3448, 10497, 11998, 8567, 14207, 3270, 9659, 12454, 12090, 3852, 1, 1505, 9463, 3020, 288, 3852, 10781, 1505, 12454, 3354, 1, 10634, 3001, 2233, 3611, 1505, 7000, 2757, 10578, 11998, 1390, 9177, 2]",1
7510289,"[1, 10603, 6782, 1, 13881, 7430, 3111, 10557, 4187, 1505, 8445, 9312, 10474, 56, 1205, 7572, 4339, 9327, 4187, 12465, 1, 56, 2801, 12536, 2892, 81, 5158, 81, 14207, 12465, 5505, 10475, 81, 6782, 13452, 1038, 81]",0
6400234,"[12020, 14425, 1030, 3352, 81, 81, 8943, 842, 3001, 7873, 10634, 4475, 11054, 2515, 12132, 8868, 8922, 8143, 331]",1
10089793,"[2024, 1, 2120, 2041, 10597, 1]",0
7209472,"[11159, 10881, 14320, 10557, 6460]",0
